70	105
1	5	1.00
1	60	1.00
1	43	1.00
2	66	1.00
2	45	1.00
2	48	1.00
3	27	1.00
3	4	1.00
3	8	1.00
4	42	1.00
4	36	1.00
5	65	1.00
5	7	1.00
6	23	1.00
6	63	1.00
6	48	1.00
7	64	1.00
7	30	1.00
8	16	1.00
8	29	1.00
9	35	1.00
9	63	1.00
9	40	1.00
10	57	1.00
10	23	1.00
10	30	1.00
11	19	1.00
11	69	1.00
11	63	1.00
12	59	1.00
12	56	1.00
12	67	1.00
13	51	1.00
13	34	1.00
13	28	1.00
14	22	1.00
14	54	1.00
14	24	1.00
15	64	1.00
15	41	1.00
15	20	1.00
16	37	1.00
16	65	1.00
17	51	1.00
17	58	1.00
17	32	1.00
18	52	1.00
18	33	1.00
18	70	1.00
19	22	1.00
19	25	1.00
20	69	1.00
20	38	1.00
21	62	1.00
21	49	1.00
21	61	1.00
22	66	1.00
23	25	1.00
24	38	1.00
24	70	1.00
25	30	1.00
26	46	1.00
26	62	1.00
26	54	1.00
27	50	1.00
27	55	1.00
28	68	1.00
28	55	1.00
29	50	1.00
29	36	1.00
31	56	1.00
31	43	1.00
31	32	1.00
32	50	1.00
33	49	1.00
33	37	1.00
34	62	1.00
34	45	1.00
35	49	1.00
35	47	1.00
36	67	1.00
37	38	1.00
39	60	1.00
39	46	1.00
39	40	1.00
40	55	1.00
41	44	1.00
41	53	1.00
42	57	1.00
42	53	1.00
43	59	1.00
44	68	1.00
44	51	1.00
45	65	1.00
46	56	1.00
47	52	1.00
47	60	1.00
48	54	1.00
52	61	1.00
53	66	1.00
57	67	1.00
58	69	1.00
58	64	1.00
59	68	1.00
61	70	1.00
