100	150
1	87	1.00
1	40	1.00
1	84	1.00
2	33	1.00
2	86	1.00
2	64	1.00
3	64	1.00
3	19	1.00
3	72	1.00
4	7	1.00
4	16	1.00
4	97	1.00
5	97	1.00
5	46	1.00
5	10	1.00
6	33	1.00
6	68	1.00
6	38	1.00
7	15	1.00
7	82	1.00
8	98	1.00
8	94	1.00
8	62	1.00
9	43	1.00
9	27	1.00
9	69	1.00
10	67	1.00
10	64	1.00
11	59	1.00
11	45	1.00
11	41	1.00
12	13	1.00
12	94	1.00
12	23	1.00
13	63	1.00
13	67	1.00
14	54	1.00
14	63	1.00
14	30	1.00
15	16	1.00
15	22	1.00
16	39	1.00
17	49	1.00
17	56	1.00
17	42	1.00
18	76	1.00
18	57	1.00
18	88	1.00
19	31	1.00
19	92	1.00
20	65	1.00
20	71	1.00
20	100	1.00
21	81	1.00
21	65	1.00
21	61	1.00
22	63	1.00
22	39	1.00
23	68	1.00
23	49	1.00
24	68	1.00
24	37	1.00
24	31	1.00
25	83	1.00
25	79	1.00
25	80	1.00
26	71	1.00
26	69	1.00
26	40	1.00
27	92	1.00
27	38	1.00
28	80	1.00
28	51	1.00
28	88	1.00
29	78	1.00
29	36	1.00
29	73	1.00
30	53	1.00
30	91	1.00
31	77	1.00
32	53	1.00
32	76	1.00
32	37	1.00
33	51	1.00
34	47	1.00
34	85	1.00
34	35	1.00
35	97	1.00
35	43	1.00
36	61	1.00
36	86	1.00
37	55	1.00
38	48	1.00
39	87	1.00
40	86	1.00
41	71	1.00
41	42	1.00
42	89	1.00
43	45	1.00
44	57	1.00
44	52	1.00
44	50	1.00
45	57	1.00
46	50	1.00
46	100	1.00
47	96	1.00
47	93	1.00
48	70	1.00
48	76	1.00
49	89	1.00
50	84	1.00
51	67	1.00
52	56	1.00
52	90	1.00
53	92	1.00
54	70	1.00
54	62	1.00
55	99	1.00
55	69	1.00
56	88	1.00
58	83	1.00
58	60	1.00
58	90	1.00
59	84	1.00
59	83	1.00
60	74	1.00
60	99	1.00
61	62	1.00
65	66	1.00
66	91	1.00
66	90	1.00
70	74	1.00
72	75	1.00
72	93	1.00
73	95	1.00
73	80	1.00
74	75	1.00
75	93	1.00
77	95	1.00
77	82	1.00
78	100	1.00
78	94	1.00
79	89	1.00
79	98	1.00
81	87	1.00
81	85	1.00
82	95	1.00
85	91	1.00
96	98	1.00
96	99	1.00
