50	75
1	15	1.00
1	43	1.00
1	21	1.00
2	25	1.00
2	21	1.00
2	44	1.00
3	11	1.00
3	46	1.00
3	50	1.00
4	37	1.00
4	12	1.00
4	8	1.00
5	40	1.00
5	23	1.00
5	8	1.00
6	31	1.00
6	30	1.00
6	25	1.00
7	14	1.00
7	15	1.00
7	47	1.00
8	44	1.00
9	48	1.00
9	24	1.00
9	39	1.00
10	50	1.00
10	27	1.00
10	30	1.00
11	14	1.00
11	48	1.00
12	49	1.00
12	46	1.00
13	26	1.00
13	41	1.00
13	35	1.00
14	22	1.00
15	41	1.00
16	33	1.00
16	49	1.00
16	31	1.00
17	23	1.00
17	40	1.00
17	35	1.00
18	34	1.00
18	35	1.00
18	47	1.00
19	45	1.00
19	22	1.00
19	23	1.00
20	21	1.00
20	28	1.00
20	33	1.00
22	44	1.00
24	36	1.00
24	25	1.00
26	43	1.00
26	27	1.00
27	38	1.00
28	34	1.00
28	45	1.00
29	33	1.00
29	49	1.00
29	31	1.00
30	41	1.00
32	42	1.00
32	38	1.00
32	47	1.00
34	43	1.00
36	40	1.00
36	42	1.00
37	39	1.00
37	50	1.00
38	48	1.00
39	45	1.00
42	46	1.00
