140	210
1	130	1.00
1	103	1.00
1	112	1.00
2	30	1.00
2	54	1.00
2	55	1.00
3	28	1.00
3	101	1.00
3	86	1.00
4	114	1.00
4	128	1.00
4	50	1.00
5	94	1.00
5	65	1.00
5	83	1.00
6	46	1.00
6	126	1.00
6	12	1.00
7	45	1.00
7	23	1.00
7	31	1.00
8	17	1.00
8	39	1.00
8	64	1.00
9	117	1.00
9	30	1.00
9	110	1.00
10	131	1.00
10	133	1.00
10	48	1.00
11	40	1.00
11	51	1.00
11	128	1.00
12	117	1.00
12	111	1.00
13	76	1.00
13	44	1.00
13	60	1.00
14	116	1.00
14	70	1.00
14	98	1.00
15	121	1.00
15	129	1.00
15	16	1.00
16	91	1.00
16	32	1.00
17	87	1.00
17	133	1.00
18	109	1.00
18	75	1.00
18	105	1.00
19	131	1.00
19	96	1.00
19	56	1.00
20	43	1.00
20	90	1.00
20	102	1.00
21	85	1.00
21	135	1.00
21	91	1.00
22	136	1.00
22	105	1.00
22	87	1.00
23	78	1.00
23	70	1.00
24	114	1.00
24	62	1.00
24	102	1.00
25	108	1.00
25	106	1.00
25	115	1.00
26	56	1.00
26	132	1.00
26	36	1.00
27	49	1.00
27	58	1.00
27	96	1.00
28	97	1.00
28	123	1.00
29	118	1.00
29	65	1.00
29	81	1.00
30	82	1.00
31	83	1.00
31	89	1.00
32	38	1.00
32	45	1.00
33	54	1.00
33	132	1.00
33	72	1.00
34	127	1.00
34	39	1.00
34	69	1.00
35	107	1.00
35	40	1.00
35	73	1.00
36	64	1.00
36	42	1.00
37	48	1.00
37	123	1.00
37	98	1.00
38	97	1.00
38	90	1.00
39	59	1.00
40	57	1.00
41	71	1.00
41	79	1.00
41	75	1.00
42	85	1.00
42	120	1.00
43	106	1.00
43	121	1.00
44	135	1.00
44	77	1.00
45	112	1.00
46	123	1.00
46	66	1.00
47	127	1.00
47	52	1.00
47	88	1.00
48	61	1.00
49	124	1.00
49	71	1.00
50	69	1.00
50	99	1.00
51	113	1.00
51	138	1.00
52	137	1.00
52	67	1.00
53	57	1.00
53	78	1.00
53	98	1.00
54	122	1.00
55	102	1.00
55	130	1.00
56	60	1.00
57	58	1.00
58	126	1.00
59	87	1.00
59	84	1.00
60	88	1.00
61	62	1.00
61	124	1.00
62	86	1.00
63	129	1.00
63	119	1.00
63	86	1.00
64	101	1.00
65	135	1.00
66	136	1.00
66	108	1.00
67	93	1.00
67	95	1.00
68	85	1.00
68	140	1.00
68	120	1.00
69	111	1.00
70	99	1.00
71	130	1.00
72	125	1.00
72	79	1.00
73	100	1.00
73	97	1.00
74	139	1.00
74	109	1.00
74	125	1.00
75	122	1.00
76	116	1.00
76	95	1.00
77	120	1.00
77	111	1.00
78	108	1.00
79	132	1.00
80	125	1.00
80	105	1.00
80	110	1.00
81	139	1.00
81	88	1.00
82	118	1.00
82	110	1.00
83	112	1.00
84	95	1.00
84	92	1.00
89	129	1.00
89	92	1.00
90	119	1.00
91	115	1.00
92	140	1.00
93	118	1.00
93	134	1.00
94	113	1.00
94	126	1.00
96	137	1.00
99	117	1.00
100	106	1.00
100	119	1.00
101	138	1.00
103	113	1.00
103	104	1.00
104	121	1.00
104	107	1.00
107	109	1.00
114	131	1.00
115	133	1.00
116	138	1.00
122	137	1.00
124	128	1.00
127	134	1.00
134	136	1.00
139	140	1.00
