190	285
1	117	1.00
1	144	1.00
1	2	1.00
2	173	1.00
2	93	1.00
3	140	1.00
3	99	1.00
3	35	1.00
4	45	1.00
4	157	1.00
4	174	1.00
5	8	1.00
5	186	1.00
5	162	1.00
6	144	1.00
6	120	1.00
6	114	1.00
7	43	1.00
7	26	1.00
7	29	1.00
8	86	1.00
8	123	1.00
9	187	1.00
9	38	1.00
9	47	1.00
10	37	1.00
10	63	1.00
10	131	1.00
11	18	1.00
11	146	1.00
11	122	1.00
12	65	1.00
12	113	1.00
12	93	1.00
13	160	1.00
13	76	1.00
13	86	1.00
14	174	1.00
14	43	1.00
14	55	1.00
15	57	1.00
15	27	1.00
15	68	1.00
16	96	1.00
16	80	1.00
16	66	1.00
17	99	1.00
17	33	1.00
17	115	1.00
18	32	1.00
18	132	1.00
19	167	1.00
19	63	1.00
19	80	1.00
20	141	1.00
20	162	1.00
20	185	1.00
21	45	1.00
21	182	1.00
21	33	1.00
22	186	1.00
22	64	1.00
22	102	1.00
23	124	1.00
23	155	1.00
23	38	1.00
24	66	1.00
24	30	1.00
24	126	1.00
25	29	1.00
25	97	1.00
25	30	1.00
26	69	1.00
26	73	1.00
27	84	1.00
27	170	1.00
28	133	1.00
28	74	1.00
28	67	1.00
29	136	1.00
30	127	1.00
31	45	1.00
31	119	1.00
31	72	1.00
32	177	1.00
32	98	1.00
33	161	1.00
34	77	1.00
34	78	1.00
34	137	1.00
35	72	1.00
35	41	1.00
36	190	1.00
36	73	1.00
36	48	1.00
37	118	1.00
37	115	1.00
38	105	1.00
39	53	1.00
39	105	1.00
39	122	1.00
40	107	1.00
40	154	1.00
40	175	1.00
41	58	1.00
41	153	1.00
42	138	1.00
42	142	1.00
42	130	1.00
43	83	1.00
44	62	1.00
44	100	1.00
44	172	1.00
46	134	1.00
46	187	1.00
46	188	1.00
47	178	1.00
47	163	1.00
48	166	1.00
48	131	1.00
49	101	1.00
49	88	1.00
49	107	1.00
50	101	1.00
50	69	1.00
50	60	1.00
51	176	1.00
51	88	1.00
51	181	1.00
52	64	1.00
52	102	1.00
52	63	1.00
53	89	1.00
53	114	1.00
54	173	1.00
54	87	1.00
54	154	1.00
55	79	1.00
55	98	1.00
56	189	1.00
56	69	1.00
56	134	1.00
57	186	1.00
57	164	1.00
58	67	1.00
58	147	1.00
59	145	1.00
59	65	1.00
59	109	1.00
60	72	1.00
60	98	1.00
61	133	1.00
61	165	1.00
61	97	1.00
62	94	1.00
62	68	1.00
64	78	1.00
65	185	1.00
66	97	1.00
67	152	1.00
68	159	1.00
70	127	1.00
70	163	1.00
70	164	1.00
71	168	1.00
71	122	1.00
71	180	1.00
73	169	1.00
74	138	1.00
74	172	1.00
75	183	1.00
75	111	1.00
75	117	1.00
76	190	1.00
76	143	1.00
77	148	1.00
77	100	1.00
78	118	1.00
79	167	1.00
79	108	1.00
80	178	1.00
81	102	1.00
81	121	1.00
81	171	1.00
82	126	1.00
82	106	1.00
82	94	1.00
83	183	1.00
83	114	1.00
84	165	1.00
84	85	1.00
85	96	1.00
85	95	1.00
86	92	1.00
87	124	1.00
87	135	1.00
88	135	1.00
89	141	1.00
89	150	1.00
90	190	1.00
90	160	1.00
90	133	1.00
91	147	1.00
91	189	1.00
91	93	1.00
92	104	1.00
92	142	1.00
94	116	1.00
95	182	1.00
95	121	1.00
96	142	1.00
99	129	1.00
100	171	1.00
101	112	1.00
103	151	1.00
103	139	1.00
103	179	1.00
104	157	1.00
104	153	1.00
105	159	1.00
106	175	1.00
106	154	1.00
107	110	1.00
108	184	1.00
108	163	1.00
109	150	1.00
109	124	1.00
110	113	1.00
110	172	1.00
111	149	1.00
111	137	1.00
112	128	1.00
112	178	1.00
113	181	1.00
115	171	1.00
116	184	1.00
116	158	1.00
117	130	1.00
118	119	1.00
119	145	1.00
120	127	1.00
120	139	1.00
121	169	1.00
123	179	1.00
123	146	1.00
125	160	1.00
125	132	1.00
125	168	1.00
126	168	1.00
128	151	1.00
128	181	1.00
129	137	1.00
129	136	1.00
130	173	1.00
131	150	1.00
132	182	1.00
134	187	1.00
135	164	1.00
136	145	1.00
138	169	1.00
139	141	1.00
140	149	1.00
140	157	1.00
143	147	1.00
143	188	1.00
144	151	1.00
146	189	1.00
148	166	1.00
148	149	1.00
152	184	1.00
152	170	1.00
153	155	1.00
155	161	1.00
156	177	1.00
156	180	1.00
156	158	1.00
158	180	1.00
159	166	1.00
161	167	1.00
162	175	1.00
165	176	1.00
170	179	1.00
174	176	1.00
177	183	1.00
185	188	1.00
