80	120
1	6	1.00
1	19	1.00
1	10	1.00
2	78	1.00
2	24	1.00
2	19	1.00
3	8	1.00
3	9	1.00
3	51	1.00
4	36	1.00
4	66	1.00
4	77	1.00
5	49	1.00
5	30	1.00
5	36	1.00
6	58	1.00
6	68	1.00
7	57	1.00
7	54	1.00
7	26	1.00
8	71	1.00
8	77	1.00
9	79	1.00
9	50	1.00
10	62	1.00
10	52	1.00
11	38	1.00
11	36	1.00
11	17	1.00
12	39	1.00
12	68	1.00
12	51	1.00
13	63	1.00
13	27	1.00
13	70	1.00
14	22	1.00
14	15	1.00
14	23	1.00
15	69	1.00
15	73	1.00
16	46	1.00
16	17	1.00
16	25	1.00
17	69	1.00
18	49	1.00
18	35	1.00
18	65	1.00
19	54	1.00
20	60	1.00
20	32	1.00
20	41	1.00
21	80	1.00
21	74	1.00
21	71	1.00
22	35	1.00
22	40	1.00
23	37	1.00
23	40	1.00
24	74	1.00
24	51	1.00
25	30	1.00
25	73	1.00
26	57	1.00
26	70	1.00
27	34	1.00
27	41	1.00
28	42	1.00
28	67	1.00
28	59	1.00
29	35	1.00
29	56	1.00
29	59	1.00
30	41	1.00
31	49	1.00
31	43	1.00
31	67	1.00
32	48	1.00
32	66	1.00
33	39	1.00
33	72	1.00
33	62	1.00
34	46	1.00
34	70	1.00
37	58	1.00
37	72	1.00
38	42	1.00
38	61	1.00
39	55	1.00
40	61	1.00
42	75	1.00
43	45	1.00
43	78	1.00
44	79	1.00
44	45	1.00
44	47	1.00
45	67	1.00
46	50	1.00
47	50	1.00
47	59	1.00
48	79	1.00
48	73	1.00
52	65	1.00
52	61	1.00
53	54	1.00
53	60	1.00
53	80	1.00
55	66	1.00
55	77	1.00
56	64	1.00
56	65	1.00
57	76	1.00
58	75	1.00
60	78	1.00
62	63	1.00
63	76	1.00
64	71	1.00
64	76	1.00
68	75	1.00
69	72	1.00
74	80	1.00
