120	180
1	55	1.00
1	92	1.00
1	26	1.00
2	120	1.00
2	107	1.00
2	110	1.00
3	115	1.00
3	37	1.00
3	32	1.00
4	62	1.00
4	114	1.00
4	24	1.00
5	29	1.00
5	109	1.00
5	65	1.00
6	9	1.00
6	50	1.00
6	24	1.00
7	98	1.00
7	47	1.00
7	72	1.00
8	86	1.00
8	67	1.00
8	50	1.00
9	49	1.00
9	88	1.00
10	53	1.00
10	54	1.00
10	62	1.00
11	53	1.00
11	108	1.00
11	59	1.00
12	96	1.00
12	36	1.00
12	56	1.00
13	18	1.00
13	83	1.00
13	27	1.00
14	86	1.00
14	38	1.00
14	80	1.00
15	115	1.00
15	101	1.00
15	21	1.00
16	91	1.00
16	39	1.00
16	46	1.00
17	48	1.00
17	74	1.00
17	80	1.00
18	57	1.00
18	26	1.00
19	34	1.00
19	57	1.00
19	20	1.00
20	25	1.00
20	48	1.00
21	60	1.00
21	65	1.00
22	36	1.00
22	106	1.00
22	45	1.00
23	111	1.00
23	47	1.00
23	71	1.00
24	96	1.00
25	57	1.00
25	30	1.00
26	46	1.00
27	94	1.00
27	97	1.00
28	69	1.00
28	62	1.00
28	76	1.00
29	99	1.00
29	116	1.00
30	41	1.00
30	110	1.00
31	102	1.00
31	75	1.00
31	84	1.00
32	64	1.00
32	88	1.00
33	51	1.00
33	93	1.00
33	58	1.00
34	112	1.00
34	75	1.00
35	102	1.00
35	67	1.00
35	49	1.00
36	47	1.00
37	58	1.00
37	99	1.00
38	93	1.00
38	91	1.00
39	66	1.00
39	59	1.00
40	60	1.00
40	115	1.00
40	61	1.00
41	105	1.00
41	45	1.00
42	79	1.00
42	117	1.00
42	44	1.00
43	110	1.00
43	85	1.00
43	116	1.00
44	69	1.00
44	111	1.00
45	101	1.00
46	99	1.00
48	118	1.00
49	87	1.00
50	73	1.00
51	76	1.00
51	54	1.00
52	114	1.00
52	103	1.00
52	118	1.00
53	71	1.00
54	58	1.00
55	107	1.00
55	119	1.00
56	63	1.00
56	103	1.00
59	61	1.00
60	82	1.00
61	83	1.00
63	106	1.00
63	68	1.00
64	104	1.00
64	117	1.00
65	104	1.00
66	67	1.00
66	85	1.00
68	90	1.00
68	113	1.00
69	72	1.00
70	83	1.00
70	87	1.00
70	81	1.00
71	95	1.00
72	91	1.00
73	109	1.00
73	100	1.00
74	87	1.00
74	111	1.00
75	108	1.00
76	120	1.00
77	98	1.00
77	81	1.00
77	114	1.00
78	116	1.00
78	104	1.00
78	119	1.00
79	105	1.00
79	103	1.00
80	108	1.00
81	106	1.00
82	119	1.00
82	107	1.00
84	109	1.00
84	97	1.00
85	97	1.00
86	112	1.00
88	89	1.00
89	100	1.00
89	120	1.00
90	117	1.00
90	100	1.00
92	113	1.00
92	105	1.00
93	94	1.00
94	96	1.00
95	112	1.00
95	118	1.00
98	102	1.00
101	113	1.00
