130	195
1	103	1.00
1	14	1.00
1	60	1.00
2	91	1.00
2	48	1.00
2	95	1.00
3	52	1.00
3	45	1.00
3	126	1.00
4	85	1.00
4	44	1.00
4	25	1.00
5	95	1.00
5	18	1.00
5	105	1.00
6	90	1.00
6	118	1.00
6	89	1.00
7	116	1.00
7	52	1.00
7	22	1.00
8	76	1.00
8	17	1.00
8	40	1.00
9	37	1.00
9	99	1.00
9	19	1.00
10	113	1.00
10	67	1.00
10	41	1.00
11	39	1.00
11	81	1.00
11	61	1.00
12	19	1.00
12	51	1.00
12	56	1.00
13	78	1.00
13	109	1.00
13	81	1.00
14	73	1.00
14	79	1.00
15	125	1.00
15	54	1.00
15	26	1.00
16	106	1.00
16	23	1.00
16	127	1.00
17	46	1.00
17	22	1.00
18	99	1.00
18	93	1.00
19	103	1.00
20	57	1.00
20	77	1.00
20	83	1.00
21	27	1.00
21	47	1.00
21	39	1.00
22	59	1.00
23	57	1.00
23	121	1.00
24	65	1.00
24	26	1.00
24	72	1.00
25	103	1.00
25	31	1.00
26	45	1.00
27	130	1.00
27	125	1.00
28	107	1.00
28	120	1.00
28	48	1.00
29	125	1.00
29	114	1.00
29	113	1.00
30	66	1.00
30	98	1.00
30	77	1.00
31	111	1.00
31	122	1.00
32	92	1.00
32	110	1.00
32	49	1.00
33	50	1.00
33	69	1.00
33	60	1.00
34	53	1.00
34	72	1.00
34	55	1.00
35	51	1.00
35	66	1.00
35	81	1.00
36	89	1.00
36	86	1.00
36	109	1.00
37	117	1.00
37	129	1.00
38	67	1.00
38	123	1.00
38	40	1.00
39	62	1.00
40	47	1.00
41	117	1.00
41	93	1.00
42	54	1.00
42	60	1.00
42	71	1.00
43	49	1.00
43	106	1.00
43	53	1.00
44	120	1.00
44	100	1.00
45	117	1.00
46	74	1.00
46	78	1.00
47	74	1.00
48	65	1.00
49	51	1.00
50	94	1.00
50	95	1.00
52	112	1.00
53	124	1.00
54	61	1.00
55	107	1.00
55	127	1.00
56	82	1.00
56	71	1.00
57	122	1.00
58	121	1.00
58	76	1.00
58	68	1.00
59	105	1.00
59	128	1.00
61	79	1.00
62	115	1.00
62	71	1.00
63	115	1.00
63	128	1.00
63	85	1.00
64	111	1.00
64	126	1.00
64	83	1.00
65	80	1.00
66	112	1.00
67	79	1.00
68	97	1.00
68	119	1.00
69	111	1.00
69	113	1.00
70	105	1.00
70	122	1.00
70	110	1.00
72	94	1.00
73	75	1.00
73	109	1.00
74	84	1.00
75	92	1.00
75	123	1.00
76	108	1.00
77	126	1.00
78	101	1.00
80	92	1.00
80	127	1.00
82	83	1.00
82	84	1.00
84	130	1.00
85	97	1.00
86	124	1.00
86	96	1.00
87	102	1.00
87	88	1.00
87	104	1.00
88	91	1.00
88	118	1.00
89	108	1.00
90	108	1.00
90	98	1.00
91	97	1.00
93	98	1.00
94	106	1.00
96	100	1.00
96	128	1.00
99	124	1.00
100	107	1.00
101	123	1.00
101	104	1.00
102	119	1.00
102	112	1.00
104	121	1.00
110	114	1.00
114	130	1.00
115	116	1.00
116	119	1.00
118	129	1.00
120	129	1.00
