70	105
1	19	1.00
1	8	1.00
1	70	1.00
2	5	1.00
2	3	1.00
2	40	1.00
3	50	1.00
3	32	1.00
4	34	1.00
4	26	1.00
4	69	1.00
5	6	1.00
5	39	1.00
6	63	1.00
6	37	1.00
7	27	1.00
7	59	1.00
7	31	1.00
8	65	1.00
8	18	1.00
9	45	1.00
9	26	1.00
9	37	1.00
10	66	1.00
10	33	1.00
10	40	1.00
11	14	1.00
11	70	1.00
11	46	1.00
12	50	1.00
12	48	1.00
12	47	1.00
13	53	1.00
13	14	1.00
13	24	1.00
14	34	1.00
15	62	1.00
15	23	1.00
15	70	1.00
16	64	1.00
16	20	1.00
16	58	1.00
17	23	1.00
17	59	1.00
17	46	1.00
18	21	1.00
18	38	1.00
19	20	1.00
19	52	1.00
20	41	1.00
21	52	1.00
21	68	1.00
22	38	1.00
22	56	1.00
22	66	1.00
23	37	1.00
24	28	1.00
24	57	1.00
25	26	1.00
25	27	1.00
25	48	1.00
27	67	1.00
28	67	1.00
28	35	1.00
29	51	1.00
29	49	1.00
29	53	1.00
30	65	1.00
30	39	1.00
30	36	1.00
31	49	1.00
31	54	1.00
32	33	1.00
32	42	1.00
33	41	1.00
34	61	1.00
35	51	1.00
35	36	1.00
36	44	1.00
38	42	1.00
39	44	1.00
40	55	1.00
41	61	1.00
42	50	1.00
43	64	1.00
43	60	1.00
43	45	1.00
44	60	1.00
45	55	1.00
46	69	1.00
47	54	1.00
47	66	1.00
48	61	1.00
49	57	1.00
51	58	1.00
52	63	1.00
53	56	1.00
54	60	1.00
55	63	1.00
56	69	1.00
57	59	1.00
58	62	1.00
62	68	1.00
64	65	1.00
67	68	1.00
