120	180
1	15	1.00
1	52	1.00
1	24	1.00
2	100	1.00
2	9	1.00
2	96	1.00
3	107	1.00
3	51	1.00
3	57	1.00
4	39	1.00
4	111	1.00
4	78	1.00
5	48	1.00
5	58	1.00
5	109	1.00
6	76	1.00
6	86	1.00
6	28	1.00
7	33	1.00
7	51	1.00
7	119	1.00
8	71	1.00
8	91	1.00
8	93	1.00
9	42	1.00
9	101	1.00
10	73	1.00
10	27	1.00
10	23	1.00
11	21	1.00
11	98	1.00
11	67	1.00
12	60	1.00
12	105	1.00
12	94	1.00
13	55	1.00
13	43	1.00
13	76	1.00
14	15	1.00
14	19	1.00
14	102	1.00
15	53	1.00
16	90	1.00
16	46	1.00
16	88	1.00
17	111	1.00
17	86	1.00
17	58	1.00
18	66	1.00
18	26	1.00
18	95	1.00
19	87	1.00
19	77	1.00
20	62	1.00
20	48	1.00
20	96	1.00
21	97	1.00
21	52	1.00
22	106	1.00
22	59	1.00
22	96	1.00
23	26	1.00
23	81	1.00
24	99	1.00
24	84	1.00
25	35	1.00
25	93	1.00
25	30	1.00
26	38	1.00
27	82	1.00
27	102	1.00
28	120	1.00
28	71	1.00
29	115	1.00
29	112	1.00
29	67	1.00
30	69	1.00
30	73	1.00
31	89	1.00
31	100	1.00
31	85	1.00
32	69	1.00
32	63	1.00
32	97	1.00
33	63	1.00
33	114	1.00
34	36	1.00
34	70	1.00
34	35	1.00
35	88	1.00
36	117	1.00
36	108	1.00
37	88	1.00
37	40	1.00
37	68	1.00
38	82	1.00
38	117	1.00
39	53	1.00
39	81	1.00
40	74	1.00
40	66	1.00
41	69	1.00
41	74	1.00
41	44	1.00
42	98	1.00
42	68	1.00
43	105	1.00
43	62	1.00
44	59	1.00
44	84	1.00
45	103	1.00
45	120	1.00
45	118	1.00
46	70	1.00
46	52	1.00
47	65	1.00
47	82	1.00
47	56	1.00
48	77	1.00
49	101	1.00
49	50	1.00
49	102	1.00
50	114	1.00
50	95	1.00
51	98	1.00
53	68	1.00
54	80	1.00
54	57	1.00
54	78	1.00
55	58	1.00
55	75	1.00
56	72	1.00
56	83	1.00
57	72	1.00
59	63	1.00
60	104	1.00
60	110	1.00
61	115	1.00
61	62	1.00
61	113	1.00
64	105	1.00
64	116	1.00
64	95	1.00
65	77	1.00
65	75	1.00
66	93	1.00
67	83	1.00
70	113	1.00
71	103	1.00
72	110	1.00
73	79	1.00
74	111	1.00
75	110	1.00
76	80	1.00
78	119	1.00
79	90	1.00
79	87	1.00
80	119	1.00
81	114	1.00
83	87	1.00
84	104	1.00
85	106	1.00
85	104	1.00
86	94	1.00
89	100	1.00
89	97	1.00
90	107	1.00
91	99	1.00
91	106	1.00
92	101	1.00
92	116	1.00
92	108	1.00
94	116	1.00
99	118	1.00
103	118	1.00
107	112	1.00
108	112	1.00
109	120	1.00
109	115	1.00
113	117	1.00
