40	60
1	20	1.00
1	11	1.00
1	19	1.00
2	24	1.00
2	40	1.00
2	39	1.00
3	22	1.00
3	5	1.00
3	18	1.00
4	22	1.00
4	33	1.00
4	10	1.00
5	34	1.00
5	35	1.00
6	30	1.00
6	39	1.00
6	13	1.00
7	29	1.00
7	37	1.00
7	9	1.00
8	20	1.00
8	33	1.00
8	32	1.00
9	31	1.00
9	13	1.00
10	30	1.00
10	22	1.00
11	32	1.00
11	40	1.00
12	14	1.00
12	16	1.00
12	24	1.00
13	19	1.00
14	37	1.00
14	26	1.00
15	17	1.00
15	34	1.00
15	25	1.00
16	35	1.00
16	38	1.00
17	23	1.00
17	30	1.00
18	23	1.00
18	25	1.00
19	26	1.00
20	28	1.00
21	32	1.00
21	38	1.00
21	23	1.00
24	40	1.00
25	34	1.00
26	37	1.00
27	36	1.00
27	35	1.00
27	31	1.00
28	39	1.00
28	38	1.00
29	36	1.00
29	31	1.00
33	36	1.00
