110	165
1	62	1.00
1	58	1.00
1	84	1.00
2	14	1.00
2	36	1.00
2	92	1.00
3	39	1.00
3	9	1.00
3	12	1.00
4	24	1.00
4	76	1.00
4	64	1.00
5	62	1.00
5	52	1.00
5	107	1.00
6	34	1.00
6	102	1.00
6	22	1.00
7	98	1.00
7	51	1.00
7	77	1.00
8	62	1.00
8	81	1.00
8	43	1.00
9	30	1.00
9	94	1.00
10	69	1.00
10	46	1.00
10	53	1.00
11	72	1.00
11	95	1.00
11	61	1.00
12	35	1.00
12	31	1.00
13	88	1.00
13	28	1.00
13	63	1.00
14	72	1.00
14	100	1.00
15	97	1.00
15	71	1.00
15	99	1.00
16	75	1.00
16	20	1.00
16	32	1.00
17	93	1.00
17	110	1.00
17	21	1.00
18	43	1.00
18	54	1.00
18	60	1.00
19	73	1.00
19	90	1.00
19	105	1.00
20	52	1.00
20	45	1.00
21	67	1.00
21	85	1.00
22	24	1.00
22	55	1.00
23	89	1.00
23	59	1.00
23	61	1.00
24	96	1.00
25	97	1.00
25	63	1.00
25	59	1.00
26	79	1.00
26	42	1.00
26	77	1.00
27	39	1.00
27	74	1.00
27	33	1.00
28	105	1.00
28	47	1.00
29	70	1.00
29	94	1.00
29	85	1.00
30	66	1.00
30	91	1.00
31	106	1.00
31	68	1.00
32	109	1.00
32	40	1.00
33	95	1.00
33	47	1.00
34	37	1.00
34	71	1.00
35	48	1.00
35	90	1.00
36	108	1.00
36	93	1.00
37	107	1.00
37	70	1.00
38	68	1.00
38	105	1.00
38	104	1.00
39	81	1.00
40	109	1.00
40	47	1.00
41	66	1.00
41	42	1.00
41	73	1.00
42	107	1.00
43	69	1.00
44	106	1.00
44	78	1.00
44	99	1.00
45	103	1.00
45	82	1.00
46	66	1.00
46	64	1.00
48	72	1.00
48	64	1.00
49	99	1.00
49	89	1.00
49	92	1.00
50	108	1.00
50	94	1.00
50	57	1.00
51	76	1.00
51	85	1.00
52	54	1.00
53	86	1.00
53	67	1.00
54	78	1.00
55	60	1.00
55	65	1.00
56	97	1.00
56	87	1.00
56	86	1.00
57	79	1.00
57	96	1.00
58	65	1.00
58	100	1.00
59	101	1.00
60	76	1.00
61	96	1.00
63	89	1.00
65	102	1.00
67	80	1.00
68	75	1.00
69	88	1.00
70	103	1.00
71	104	1.00
73	91	1.00
74	88	1.00
74	98	1.00
75	93	1.00
77	82	1.00
78	109	1.00
79	104	1.00
80	87	1.00
80	98	1.00
81	84	1.00
82	90	1.00
83	102	1.00
83	84	1.00
83	92	1.00
86	95	1.00
87	110	1.00
91	101	1.00
100	106	1.00
101	110	1.00
103	108	1.00
