200	300
1	7	1.00
1	182	1.00
1	54	1.00
2	128	1.00
2	97	1.00
2	48	1.00
3	103	1.00
3	14	1.00
3	16	1.00
4	70	1.00
4	123	1.00
4	198	1.00
5	91	1.00
5	139	1.00
5	84	1.00
6	18	1.00
6	184	1.00
6	121	1.00
7	146	1.00
7	17	1.00
8	88	1.00
8	77	1.00
8	129	1.00
9	27	1.00
9	183	1.00
9	178	1.00
10	66	1.00
10	152	1.00
10	160	1.00
11	109	1.00
11	124	1.00
11	94	1.00
12	95	1.00
12	46	1.00
12	42	1.00
13	75	1.00
13	190	1.00
13	49	1.00
14	71	1.00
14	48	1.00
15	131	1.00
15	72	1.00
15	187	1.00
16	112	1.00
16	28	1.00
17	172	1.00
17	173	1.00
18	168	1.00
18	176	1.00
19	159	1.00
19	21	1.00
19	154	1.00
20	87	1.00
20	26	1.00
20	139	1.00
21	177	1.00
21	122	1.00
22	132	1.00
22	23	1.00
22	102	1.00
23	73	1.00
23	104	1.00
24	168	1.00
24	129	1.00
24	160	1.00
25	180	1.00
25	114	1.00
25	40	1.00
26	137	1.00
26	123	1.00
27	42	1.00
27	94	1.00
28	61	1.00
28	94	1.00
29	57	1.00
29	45	1.00
29	161	1.00
30	163	1.00
30	195	1.00
30	125	1.00
31	138	1.00
31	172	1.00
31	82	1.00
32	174	1.00
32	169	1.00
32	164	1.00
33	158	1.00
33	52	1.00
33	198	1.00
34	178	1.00
34	51	1.00
34	85	1.00
35	40	1.00
35	117	1.00
35	185	1.00
36	79	1.00
36	75	1.00
36	118	1.00
37	148	1.00
37	69	1.00
37	102	1.00
38	69	1.00
38	65	1.00
38	88	1.00
39	140	1.00
39	81	1.00
39	86	1.00
40	92	1.00
41	44	1.00
41	72	1.00
41	176	1.00
42	128	1.00
43	46	1.00
43	124	1.00
43	194	1.00
44	52	1.00
44	149	1.00
45	106	1.00
45	60	1.00
46	110	1.00
47	157	1.00
47	136	1.00
47	55	1.00
48	141	1.00
49	72	1.00
49	86	1.00
50	89	1.00
50	170	1.00
50	119	1.00
51	96	1.00
51	122	1.00
52	152	1.00
53	118	1.00
53	63	1.00
53	194	1.00
54	93	1.00
54	130	1.00
55	104	1.00
55	157	1.00
56	113	1.00
56	168	1.00
56	144	1.00
57	107	1.00
57	120	1.00
58	197	1.00
58	169	1.00
58	189	1.00
59	193	1.00
59	62	1.00
59	144	1.00
60	96	1.00
60	186	1.00
61	156	1.00
61	143	1.00
62	173	1.00
62	148	1.00
63	85	1.00
63	147	1.00
64	87	1.00
64	127	1.00
64	167	1.00
65	92	1.00
65	100	1.00
66	141	1.00
66	146	1.00
67	195	1.00
67	180	1.00
67	200	1.00
68	143	1.00
68	166	1.00
68	135	1.00
69	186	1.00
70	190	1.00
70	136	1.00
71	112	1.00
71	162	1.00
73	158	1.00
73	188	1.00
74	127	1.00
74	171	1.00
74	90	1.00
75	134	1.00
76	132	1.00
76	114	1.00
76	130	1.00
77	132	1.00
77	185	1.00
78	151	1.00
78	144	1.00
78	83	1.00
79	119	1.00
79	153	1.00
80	92	1.00
80	104	1.00
80	161	1.00
81	196	1.00
81	108	1.00
82	134	1.00
82	89	1.00
83	192	1.00
83	147	1.00
84	150	1.00
84	99	1.00
85	183	1.00
86	119	1.00
87	111	1.00
88	116	1.00
89	135	1.00
90	148	1.00
90	98	1.00
91	200	1.00
91	97	1.00
93	115	1.00
93	184	1.00
95	111	1.00
95	162	1.00
96	117	1.00
97	116	1.00
98	113	1.00
98	193	1.00
99	177	1.00
99	120	1.00
100	146	1.00
100	145	1.00
101	191	1.00
101	124	1.00
101	199	1.00
102	199	1.00
103	189	1.00
103	152	1.00
105	169	1.00
105	156	1.00
105	140	1.00
106	193	1.00
106	150	1.00
107	145	1.00
107	138	1.00
108	166	1.00
108	137	1.00
109	188	1.00
109	135	1.00
110	182	1.00
110	175	1.00
111	178	1.00
112	140	1.00
113	147	1.00
114	173	1.00
115	171	1.00
115	197	1.00
116	196	1.00
117	165	1.00
118	126	1.00
120	179	1.00
121	136	1.00
121	174	1.00
122	160	1.00
123	164	1.00
125	177	1.00
125	165	1.00
126	159	1.00
126	180	1.00
127	143	1.00
128	151	1.00
129	197	1.00
130	151	1.00
131	192	1.00
131	199	1.00
133	186	1.00
133	187	1.00
133	150	1.00
134	163	1.00
137	167	1.00
138	142	1.00
139	179	1.00
141	166	1.00
142	165	1.00
142	155	1.00
145	191	1.00
149	170	1.00
149	174	1.00
153	164	1.00
153	154	1.00
154	181	1.00
155	196	1.00
155	185	1.00
156	175	1.00
157	198	1.00
158	183	1.00
159	163	1.00
161	182	1.00
162	191	1.00
167	195	1.00
170	172	1.00
171	179	1.00
175	181	1.00
176	188	1.00
181	184	1.00
187	200	1.00
189	194	1.00
190	192	1.00
