120	180
1	44	1.00
1	36	1.00
1	18	1.00
2	26	1.00
2	8	1.00
2	99	1.00
3	98	1.00
3	97	1.00
3	95	1.00
4	17	1.00
4	100	1.00
4	67	1.00
5	75	1.00
5	117	1.00
5	6	1.00
6	21	1.00
6	53	1.00
7	72	1.00
7	70	1.00
7	74	1.00
8	17	1.00
8	44	1.00
9	43	1.00
9	55	1.00
9	118	1.00
10	56	1.00
10	77	1.00
10	104	1.00
11	43	1.00
11	30	1.00
11	114	1.00
12	59	1.00
12	46	1.00
12	96	1.00
13	101	1.00
13	35	1.00
13	74	1.00
14	45	1.00
14	76	1.00
14	63	1.00
15	22	1.00
15	20	1.00
15	97	1.00
16	89	1.00
16	110	1.00
16	93	1.00
17	105	1.00
18	87	1.00
18	62	1.00
19	29	1.00
19	102	1.00
19	68	1.00
20	22	1.00
20	93	1.00
21	88	1.00
21	119	1.00
22	48	1.00
23	54	1.00
23	43	1.00
23	96	1.00
24	55	1.00
24	110	1.00
24	63	1.00
25	80	1.00
25	54	1.00
25	65	1.00
26	53	1.00
26	61	1.00
27	49	1.00
27	28	1.00
27	102	1.00
28	65	1.00
28	119	1.00
29	112	1.00
29	119	1.00
30	60	1.00
30	102	1.00
31	111	1.00
31	85	1.00
31	47	1.00
32	107	1.00
32	104	1.00
32	33	1.00
33	86	1.00
33	34	1.00
34	109	1.00
34	38	1.00
35	41	1.00
35	79	1.00
36	91	1.00
36	74	1.00
37	57	1.00
37	75	1.00
37	47	1.00
38	64	1.00
38	67	1.00
39	81	1.00
39	60	1.00
39	103	1.00
40	85	1.00
40	116	1.00
40	76	1.00
41	53	1.00
41	107	1.00
42	50	1.00
42	70	1.00
42	80	1.00
44	78	1.00
45	55	1.00
45	72	1.00
46	108	1.00
46	91	1.00
47	92	1.00
48	94	1.00
48	71	1.00
49	78	1.00
49	50	1.00
50	100	1.00
51	58	1.00
51	77	1.00
51	117	1.00
52	90	1.00
52	96	1.00
52	86	1.00
54	69	1.00
56	73	1.00
56	101	1.00
57	100	1.00
57	71	1.00
58	115	1.00
58	120	1.00
59	115	1.00
59	108	1.00
60	87	1.00
61	105	1.00
61	113	1.00
62	113	1.00
62	80	1.00
63	84	1.00
64	106	1.00
64	99	1.00
65	91	1.00
66	85	1.00
66	108	1.00
66	88	1.00
67	73	1.00
68	79	1.00
68	93	1.00
69	79	1.00
69	109	1.00
70	98	1.00
71	95	1.00
72	114	1.00
73	88	1.00
75	84	1.00
76	120	1.00
77	89	1.00
78	97	1.00
81	89	1.00
81	109	1.00
82	98	1.00
82	116	1.00
82	105	1.00
83	95	1.00
83	103	1.00
83	92	1.00
84	94	1.00
86	90	1.00
87	118	1.00
90	113	1.00
92	120	1.00
94	117	1.00
99	104	1.00
101	118	1.00
103	112	1.00
106	107	1.00
106	116	1.00
110	111	1.00
111	114	1.00
112	115	1.00
