140	210
1	113	1.00
1	2	1.00
1	8	1.00
2	105	1.00
2	61	1.00
3	10	1.00
3	93	1.00
3	113	1.00
4	97	1.00
4	10	1.00
4	100	1.00
5	131	1.00
5	103	1.00
5	118	1.00
6	120	1.00
6	18	1.00
6	71	1.00
7	116	1.00
7	38	1.00
7	55	1.00
8	130	1.00
8	56	1.00
9	133	1.00
9	59	1.00
9	46	1.00
10	47	1.00
11	79	1.00
11	12	1.00
11	120	1.00
12	63	1.00
12	114	1.00
13	41	1.00
13	119	1.00
13	117	1.00
14	135	1.00
14	94	1.00
14	119	1.00
15	20	1.00
15	99	1.00
15	60	1.00
16	103	1.00
16	26	1.00
16	72	1.00
17	74	1.00
17	106	1.00
17	45	1.00
18	69	1.00
18	99	1.00
19	44	1.00
19	80	1.00
19	140	1.00
20	32	1.00
20	82	1.00
21	30	1.00
21	97	1.00
21	34	1.00
22	94	1.00
22	130	1.00
22	79	1.00
23	61	1.00
23	36	1.00
23	25	1.00
24	100	1.00
24	67	1.00
24	28	1.00
25	27	1.00
25	55	1.00
26	108	1.00
26	35	1.00
27	131	1.00
27	140	1.00
28	86	1.00
28	112	1.00
29	104	1.00
29	95	1.00
29	60	1.00
30	98	1.00
30	96	1.00
31	46	1.00
31	122	1.00
31	102	1.00
32	101	1.00
32	53	1.00
33	34	1.00
33	71	1.00
33	92	1.00
34	80	1.00
35	43	1.00
35	115	1.00
36	111	1.00
36	54	1.00
37	133	1.00
37	75	1.00
37	98	1.00
38	54	1.00
38	139	1.00
39	106	1.00
39	59	1.00
39	133	1.00
40	104	1.00
40	91	1.00
40	103	1.00
41	85	1.00
41	48	1.00
42	134	1.00
42	87	1.00
42	123	1.00
43	78	1.00
43	127	1.00
44	79	1.00
44	100	1.00
45	120	1.00
45	132	1.00
46	140	1.00
47	83	1.00
47	63	1.00
48	62	1.00
48	66	1.00
49	121	1.00
49	122	1.00
49	108	1.00
50	69	1.00
50	51	1.00
50	116	1.00
51	60	1.00
51	76	1.00
52	65	1.00
52	71	1.00
52	61	1.00
53	56	1.00
53	72	1.00
54	135	1.00
55	65	1.00
56	82	1.00
57	70	1.00
57	58	1.00
57	105	1.00
58	90	1.00
58	134	1.00
59	102	1.00
62	125	1.00
62	118	1.00
63	139	1.00
64	74	1.00
64	76	1.00
64	84	1.00
65	96	1.00
66	126	1.00
66	137	1.00
67	99	1.00
67	77	1.00
68	90	1.00
68	110	1.00
68	89	1.00
69	136	1.00
70	127	1.00
70	92	1.00
72	106	1.00
73	108	1.00
73	110	1.00
73	93	1.00
74	128	1.00
75	118	1.00
75	82	1.00
76	138	1.00
77	102	1.00
77	124	1.00
78	101	1.00
78	83	1.00
80	132	1.00
81	114	1.00
81	113	1.00
81	88	1.00
83	91	1.00
84	112	1.00
84	129	1.00
85	109	1.00
85	86	1.00
86	131	1.00
87	137	1.00
87	88	1.00
88	134	1.00
89	129	1.00
89	125	1.00
90	126	1.00
91	107	1.00
92	94	1.00
93	119	1.00
95	138	1.00
95	109	1.00
96	139	1.00
97	129	1.00
98	136	1.00
101	130	1.00
104	111	1.00
105	111	1.00
107	122	1.00
107	127	1.00
109	124	1.00
110	125	1.00
112	128	1.00
114	126	1.00
115	135	1.00
115	121	1.00
116	132	1.00
117	128	1.00
117	124	1.00
121	123	1.00
123	137	1.00
136	138	1.00
