90	135
1	81	1.00
1	65	1.00
1	9	1.00
2	12	1.00
2	76	1.00
2	21	1.00
3	8	1.00
3	24	1.00
3	67	1.00
4	11	1.00
4	67	1.00
4	53	1.00
5	19	1.00
5	47	1.00
5	73	1.00
6	20	1.00
6	21	1.00
6	55	1.00
7	78	1.00
7	17	1.00
7	83	1.00
8	32	1.00
8	84	1.00
9	23	1.00
9	90	1.00
10	65	1.00
10	40	1.00
10	28	1.00
11	65	1.00
11	75	1.00
12	22	1.00
12	83	1.00
13	53	1.00
13	31	1.00
13	18	1.00
14	16	1.00
14	84	1.00
14	21	1.00
15	18	1.00
15	43	1.00
15	51	1.00
16	77	1.00
16	70	1.00
17	30	1.00
17	59	1.00
18	42	1.00
19	56	1.00
19	70	1.00
20	34	1.00
20	46	1.00
22	78	1.00
22	84	1.00
23	38	1.00
23	48	1.00
24	35	1.00
24	47	1.00
25	61	1.00
25	32	1.00
25	57	1.00
26	44	1.00
26	57	1.00
26	27	1.00
27	82	1.00
27	39	1.00
28	63	1.00
28	54	1.00
29	48	1.00
29	66	1.00
29	52	1.00
30	49	1.00
30	66	1.00
31	50	1.00
31	71	1.00
32	61	1.00
33	73	1.00
33	81	1.00
33	72	1.00
34	75	1.00
34	41	1.00
35	62	1.00
35	51	1.00
36	63	1.00
36	46	1.00
36	37	1.00
37	88	1.00
37	74	1.00
38	39	1.00
38	68	1.00
39	77	1.00
40	66	1.00
40	76	1.00
41	49	1.00
41	79	1.00
42	45	1.00
42	60	1.00
43	76	1.00
43	44	1.00
44	60	1.00
45	89	1.00
45	46	1.00
47	67	1.00
48	74	1.00
49	55	1.00
50	82	1.00
50	70	1.00
51	58	1.00
52	64	1.00
52	62	1.00
53	82	1.00
54	74	1.00
54	60	1.00
55	87	1.00
56	71	1.00
56	80	1.00
57	89	1.00
58	90	1.00
58	73	1.00
59	72	1.00
59	85	1.00
61	80	1.00
62	78	1.00
63	81	1.00
64	77	1.00
64	88	1.00
68	69	1.00
68	85	1.00
69	79	1.00
69	90	1.00
71	86	1.00
72	86	1.00
75	80	1.00
79	83	1.00
85	88	1.00
86	87	1.00
87	89	1.00
