110	165
1	33	1.00
1	87	1.00
1	81	1.00
2	61	1.00
2	99	1.00
2	5	1.00
3	42	1.00
3	102	1.00
3	58	1.00
4	37	1.00
4	84	1.00
4	38	1.00
5	95	1.00
5	39	1.00
6	66	1.00
6	49	1.00
6	48	1.00
7	10	1.00
7	15	1.00
7	59	1.00
8	9	1.00
8	85	1.00
8	46	1.00
9	93	1.00
9	34	1.00
10	104	1.00
10	20	1.00
11	44	1.00
11	90	1.00
11	85	1.00
12	43	1.00
12	67	1.00
12	41	1.00
13	47	1.00
13	15	1.00
13	40	1.00
14	96	1.00
14	49	1.00
14	65	1.00
15	63	1.00
16	102	1.00
16	62	1.00
16	43	1.00
17	28	1.00
17	110	1.00
17	50	1.00
18	53	1.00
18	52	1.00
18	107	1.00
19	94	1.00
19	62	1.00
19	93	1.00
20	92	1.00
20	21	1.00
21	68	1.00
21	36	1.00
22	89	1.00
22	36	1.00
22	69	1.00
23	95	1.00
23	68	1.00
23	29	1.00
24	99	1.00
24	97	1.00
24	78	1.00
25	100	1.00
25	38	1.00
25	48	1.00
26	61	1.00
26	82	1.00
26	67	1.00
27	34	1.00
27	51	1.00
27	40	1.00
28	62	1.00
28	55	1.00
29	46	1.00
29	101	1.00
30	98	1.00
30	72	1.00
30	57	1.00
31	109	1.00
31	53	1.00
31	56	1.00
32	79	1.00
32	110	1.00
32	41	1.00
33	73	1.00
33	82	1.00
34	74	1.00
35	103	1.00
35	86	1.00
35	69	1.00
36	83	1.00
37	63	1.00
37	86	1.00
38	45	1.00
39	106	1.00
39	54	1.00
40	75	1.00
41	56	1.00
42	57	1.00
42	43	1.00
44	77	1.00
44	78	1.00
45	76	1.00
45	54	1.00
46	60	1.00
47	89	1.00
47	53	1.00
48	107	1.00
49	109	1.00
50	98	1.00
50	70	1.00
51	88	1.00
51	110	1.00
52	55	1.00
52	105	1.00
54	101	1.00
55	63	1.00
56	96	1.00
57	103	1.00
58	69	1.00
58	60	1.00
59	76	1.00
59	81	1.00
60	88	1.00
61	89	1.00
64	91	1.00
64	106	1.00
64	76	1.00
65	72	1.00
65	96	1.00
66	90	1.00
66	74	1.00
67	108	1.00
68	71	1.00
70	85	1.00
70	87	1.00
71	106	1.00
71	80	1.00
72	78	1.00
73	108	1.00
73	105	1.00
74	92	1.00
75	90	1.00
75	80	1.00
77	98	1.00
77	99	1.00
79	97	1.00
79	109	1.00
80	92	1.00
81	101	1.00
82	100	1.00
83	94	1.00
83	102	1.00
84	108	1.00
84	87	1.00
86	91	1.00
88	100	1.00
91	97	1.00
93	104	1.00
94	103	1.00
95	105	1.00
104	107	1.00
