160	240
1	69	1.00
1	67	1.00
1	26	1.00
2	128	1.00
2	119	1.00
2	90	1.00
3	82	1.00
3	111	1.00
3	129	1.00
4	56	1.00
4	87	1.00
4	39	1.00
5	146	1.00
5	27	1.00
5	20	1.00
6	110	1.00
6	63	1.00
6	138	1.00
7	68	1.00
7	28	1.00
7	136	1.00
8	31	1.00
8	84	1.00
8	118	1.00
9	23	1.00
9	116	1.00
9	32	1.00
10	24	1.00
10	118	1.00
10	76	1.00
11	29	1.00
11	98	1.00
11	70	1.00
12	40	1.00
12	36	1.00
12	63	1.00
13	32	1.00
13	146	1.00
13	134	1.00
14	77	1.00
14	52	1.00
14	22	1.00
15	54	1.00
15	80	1.00
15	129	1.00
16	120	1.00
16	19	1.00
16	135	1.00
17	159	1.00
17	74	1.00
17	110	1.00
18	121	1.00
18	156	1.00
18	84	1.00
19	106	1.00
19	124	1.00
20	149	1.00
20	79	1.00
21	74	1.00
21	55	1.00
21	148	1.00
22	145	1.00
22	74	1.00
23	81	1.00
23	100	1.00
24	97	1.00
24	73	1.00
25	111	1.00
25	80	1.00
25	58	1.00
26	47	1.00
26	131	1.00
27	35	1.00
27	105	1.00
28	76	1.00
28	89	1.00
29	40	1.00
29	116	1.00
30	49	1.00
30	34	1.00
30	37	1.00
31	159	1.00
31	65	1.00
32	105	1.00
33	60	1.00
33	128	1.00
33	151	1.00
34	139	1.00
34	53	1.00
35	66	1.00
35	146	1.00
36	144	1.00
36	100	1.00
37	102	1.00
37	101	1.00
38	82	1.00
38	157	1.00
38	65	1.00
39	106	1.00
39	120	1.00
40	147	1.00
41	97	1.00
41	64	1.00
41	155	1.00
42	115	1.00
42	113	1.00
42	79	1.00
43	99	1.00
43	56	1.00
43	132	1.00
44	143	1.00
44	96	1.00
44	122	1.00
45	155	1.00
45	100	1.00
45	50	1.00
46	124	1.00
46	58	1.00
46	72	1.00
47	92	1.00
47	131	1.00
48	52	1.00
48	138	1.00
48	150	1.00
49	93	1.00
49	122	1.00
50	70	1.00
50	138	1.00
51	152	1.00
51	130	1.00
51	150	1.00
52	62	1.00
53	58	1.00
53	153	1.00
54	134	1.00
54	85	1.00
55	67	1.00
55	133	1.00
56	113	1.00
57	117	1.00
57	109	1.00
57	90	1.00
59	83	1.00
59	145	1.00
59	65	1.00
60	158	1.00
60	70	1.00
61	68	1.00
61	91	1.00
61	90	1.00
62	149	1.00
62	102	1.00
63	127	1.00
64	99	1.00
64	97	1.00
66	81	1.00
66	73	1.00
67	98	1.00
68	87	1.00
69	147	1.00
69	92	1.00
71	151	1.00
71	103	1.00
71	136	1.00
72	111	1.00
72	140	1.00
73	126	1.00
75	143	1.00
75	110	1.00
75	85	1.00
76	152	1.00
77	104	1.00
77	106	1.00
78	120	1.00
78	96	1.00
78	154	1.00
79	112	1.00
80	132	1.00
81	157	1.00
82	132	1.00
83	145	1.00
83	123	1.00
84	158	1.00
85	150	1.00
86	148	1.00
86	107	1.00
86	114	1.00
87	121	1.00
88	137	1.00
88	158	1.00
88	89	1.00
89	127	1.00
91	109	1.00
91	135	1.00
92	142	1.00
93	154	1.00
93	159	1.00
94	113	1.00
94	149	1.00
94	101	1.00
95	96	1.00
95	141	1.00
95	136	1.00
98	128	1.00
99	144	1.00
101	112	1.00
102	109	1.00
103	108	1.00
103	104	1.00
104	115	1.00
105	151	1.00
107	154	1.00
107	114	1.00
108	135	1.00
108	130	1.00
112	126	1.00
114	133	1.00
115	118	1.00
116	141	1.00
117	137	1.00
117	157	1.00
119	140	1.00
119	137	1.00
121	123	1.00
122	144	1.00
123	141	1.00
124	147	1.00
125	155	1.00
125	153	1.00
125	152	1.00
126	142	1.00
127	153	1.00
129	160	1.00
130	160	1.00
131	134	1.00
133	139	1.00
139	140	1.00
142	160	1.00
143	156	1.00
148	156	1.00
