100	150
1	100	1.00
1	42	1.00
1	52	1.00
2	15	1.00
2	86	1.00
2	50	1.00
3	19	1.00
3	23	1.00
3	87	1.00
4	39	1.00
4	17	1.00
4	89	1.00
5	51	1.00
5	13	1.00
5	44	1.00
6	7	1.00
6	84	1.00
6	79	1.00
7	91	1.00
7	58	1.00
8	12	1.00
8	36	1.00
8	93	1.00
9	29	1.00
9	73	1.00
9	21	1.00
10	69	1.00
10	88	1.00
10	25	1.00
11	33	1.00
11	24	1.00
11	94	1.00
12	59	1.00
12	65	1.00
13	51	1.00
13	69	1.00
14	91	1.00
14	78	1.00
14	85	1.00
15	53	1.00
15	50	1.00
16	50	1.00
16	71	1.00
16	38	1.00
17	58	1.00
17	100	1.00
18	81	1.00
18	32	1.00
18	64	1.00
19	27	1.00
19	48	1.00
20	54	1.00
20	99	1.00
20	44	1.00
21	77	1.00
21	43	1.00
22	96	1.00
22	99	1.00
22	98	1.00
23	99	1.00
23	63	1.00
24	84	1.00
24	55	1.00
25	37	1.00
25	94	1.00
26	60	1.00
26	69	1.00
26	59	1.00
27	28	1.00
27	93	1.00
28	49	1.00
28	41	1.00
29	34	1.00
29	95	1.00
30	43	1.00
30	79	1.00
30	33	1.00
31	35	1.00
31	58	1.00
31	76	1.00
32	65	1.00
32	76	1.00
33	73	1.00
34	67	1.00
34	62	1.00
35	80	1.00
35	81	1.00
36	56	1.00
36	61	1.00
37	98	1.00
37	87	1.00
38	86	1.00
38	48	1.00
39	90	1.00
39	74	1.00
40	42	1.00
40	79	1.00
40	63	1.00
41	70	1.00
41	44	1.00
42	49	1.00
43	77	1.00
45	98	1.00
45	62	1.00
45	63	1.00
46	88	1.00
46	95	1.00
46	54	1.00
47	61	1.00
47	92	1.00
47	52	1.00
48	94	1.00
49	75	1.00
51	97	1.00
52	82	1.00
53	76	1.00
53	64	1.00
54	72	1.00
55	85	1.00
55	73	1.00
56	93	1.00
56	57	1.00
57	68	1.00
57	95	1.00
59	75	1.00
60	84	1.00
60	83	1.00
61	96	1.00
62	74	1.00
64	97	1.00
65	75	1.00
66	92	1.00
66	85	1.00
66	70	1.00
67	83	1.00
67	71	1.00
68	86	1.00
68	80	1.00
70	71	1.00
72	83	1.00
72	97	1.00
74	90	1.00
77	90	1.00
78	87	1.00
78	89	1.00
80	81	1.00
82	89	1.00
82	92	1.00
88	96	1.00
91	100	1.00
