160	240
1	136	1.00
1	133	1.00
1	94	1.00
2	107	1.00
2	115	1.00
2	33	1.00
3	6	1.00
3	153	1.00
3	64	1.00
4	58	1.00
4	84	1.00
4	21	1.00
5	31	1.00
5	152	1.00
5	82	1.00
6	140	1.00
6	92	1.00
7	54	1.00
7	123	1.00
7	112	1.00
8	124	1.00
8	132	1.00
8	77	1.00
9	18	1.00
9	72	1.00
9	42	1.00
10	82	1.00
10	120	1.00
10	21	1.00
11	63	1.00
11	129	1.00
11	120	1.00
12	32	1.00
12	90	1.00
12	47	1.00
13	88	1.00
13	139	1.00
13	80	1.00
14	68	1.00
14	90	1.00
14	150	1.00
15	38	1.00
15	24	1.00
15	93	1.00
16	65	1.00
16	56	1.00
16	61	1.00
17	149	1.00
17	102	1.00
17	47	1.00
18	149	1.00
18	65	1.00
19	46	1.00
19	24	1.00
19	150	1.00
20	46	1.00
20	118	1.00
20	69	1.00
21	141	1.00
22	51	1.00
22	105	1.00
22	41	1.00
23	100	1.00
23	87	1.00
23	34	1.00
24	67	1.00
25	77	1.00
25	158	1.00
25	122	1.00
26	108	1.00
26	46	1.00
26	45	1.00
27	51	1.00
27	146	1.00
27	158	1.00
28	75	1.00
28	130	1.00
28	151	1.00
29	151	1.00
29	115	1.00
29	83	1.00
30	116	1.00
30	81	1.00
30	70	1.00
31	128	1.00
31	93	1.00
32	76	1.00
32	73	1.00
33	116	1.00
33	136	1.00
34	130	1.00
34	68	1.00
35	67	1.00
35	74	1.00
35	106	1.00
36	97	1.00
36	119	1.00
36	95	1.00
37	58	1.00
37	123	1.00
37	154	1.00
38	86	1.00
38	118	1.00
39	91	1.00
39	49	1.00
39	145	1.00
40	83	1.00
40	146	1.00
40	45	1.00
41	124	1.00
41	111	1.00
42	96	1.00
42	138	1.00
43	156	1.00
43	145	1.00
43	82	1.00
44	75	1.00
44	62	1.00
44	81	1.00
45	143	1.00
47	70	1.00
48	99	1.00
48	55	1.00
48	84	1.00
49	52	1.00
49	120	1.00
50	79	1.00
50	118	1.00
50	156	1.00
51	159	1.00
52	134	1.00
52	148	1.00
53	148	1.00
53	95	1.00
53	94	1.00
54	94	1.00
54	103	1.00
55	57	1.00
55	123	1.00
56	70	1.00
56	127	1.00
57	105	1.00
57	74	1.00
58	126	1.00
59	125	1.00
59	72	1.00
59	75	1.00
60	131	1.00
60	117	1.00
60	144	1.00
61	160	1.00
61	150	1.00
62	160	1.00
62	114	1.00
63	95	1.00
63	139	1.00
64	157	1.00
64	131	1.00
65	66	1.00
66	106	1.00
66	137	1.00
67	91	1.00
68	69	1.00
69	78	1.00
71	129	1.00
71	110	1.00
71	101	1.00
72	135	1.00
73	128	1.00
73	135	1.00
74	88	1.00
76	116	1.00
76	108	1.00
77	97	1.00
78	141	1.00
78	127	1.00
79	146	1.00
79	144	1.00
80	93	1.00
80	154	1.00
81	107	1.00
83	87	1.00
84	155	1.00
85	126	1.00
85	157	1.00
85	122	1.00
86	159	1.00
86	144	1.00
87	141	1.00
88	152	1.00
89	119	1.00
89	133	1.00
89	137	1.00
90	157	1.00
91	153	1.00
92	132	1.00
92	143	1.00
96	103	1.00
96	156	1.00
97	104	1.00
98	106	1.00
98	108	1.00
98	121	1.00
99	111	1.00
99	128	1.00
100	132	1.00
100	145	1.00
101	159	1.00
101	109	1.00
102	142	1.00
102	121	1.00
103	155	1.00
104	147	1.00
104	126	1.00
105	131	1.00
107	113	1.00
109	142	1.00
109	110	1.00
110	117	1.00
111	158	1.00
112	129	1.00
112	149	1.00
113	134	1.00
113	135	1.00
114	130	1.00
114	137	1.00
115	138	1.00
117	125	1.00
119	151	1.00
121	122	1.00
124	147	1.00
125	127	1.00
133	140	1.00
134	148	1.00
136	160	1.00
138	142	1.00
139	152	1.00
140	147	1.00
143	154	1.00
153	155	1.00
