190	285
1	45	1.00
1	16	1.00
1	141	1.00
2	76	1.00
2	65	1.00
2	130	1.00
3	129	1.00
3	189	1.00
3	116	1.00
4	61	1.00
4	124	1.00
4	122	1.00
5	106	1.00
5	23	1.00
5	104	1.00
6	96	1.00
6	73	1.00
6	190	1.00
7	99	1.00
7	19	1.00
7	126	1.00
8	86	1.00
8	17	1.00
8	100	1.00
9	44	1.00
9	104	1.00
9	58	1.00
10	161	1.00
10	146	1.00
10	158	1.00
11	35	1.00
11	182	1.00
11	185	1.00
12	126	1.00
12	122	1.00
12	149	1.00
13	168	1.00
13	82	1.00
13	28	1.00
14	120	1.00
14	56	1.00
14	189	1.00
15	162	1.00
15	59	1.00
15	155	1.00
16	55	1.00
16	115	1.00
17	128	1.00
17	148	1.00
18	62	1.00
18	151	1.00
18	85	1.00
19	60	1.00
19	71	1.00
20	150	1.00
20	26	1.00
20	94	1.00
21	51	1.00
21	167	1.00
21	152	1.00
22	135	1.00
22	52	1.00
22	180	1.00
23	165	1.00
23	179	1.00
24	154	1.00
24	162	1.00
24	153	1.00
25	66	1.00
25	72	1.00
25	30	1.00
26	188	1.00
26	146	1.00
27	62	1.00
27	136	1.00
27	152	1.00
28	182	1.00
28	90	1.00
29	178	1.00
29	168	1.00
29	89	1.00
30	46	1.00
30	107	1.00
31	91	1.00
31	161	1.00
31	133	1.00
32	80	1.00
32	41	1.00
32	124	1.00
33	187	1.00
33	156	1.00
33	184	1.00
34	72	1.00
34	155	1.00
34	106	1.00
35	175	1.00
35	78	1.00
36	140	1.00
36	43	1.00
36	77	1.00
37	136	1.00
37	86	1.00
37	46	1.00
38	100	1.00
38	43	1.00
38	120	1.00
39	51	1.00
39	103	1.00
39	129	1.00
40	148	1.00
40	130	1.00
40	154	1.00
41	116	1.00
41	131	1.00
42	55	1.00
42	181	1.00
42	81	1.00
43	159	1.00
44	154	1.00
44	142	1.00
45	80	1.00
45	127	1.00
46	135	1.00
47	118	1.00
47	149	1.00
47	59	1.00
48	91	1.00
48	112	1.00
48	182	1.00
49	180	1.00
49	65	1.00
49	50	1.00
50	131	1.00
50	87	1.00
51	170	1.00
52	96	1.00
52	161	1.00
53	150	1.00
53	57	1.00
53	84	1.00
54	157	1.00
54	109	1.00
54	110	1.00
55	133	1.00
56	107	1.00
56	82	1.00
57	157	1.00
57	71	1.00
58	87	1.00
58	146	1.00
59	145	1.00
60	166	1.00
60	176	1.00
61	139	1.00
61	159	1.00
62	116	1.00
63	162	1.00
63	159	1.00
63	142	1.00
64	164	1.00
64	138	1.00
64	88	1.00
65	88	1.00
66	137	1.00
66	132	1.00
67	176	1.00
67	74	1.00
67	94	1.00
68	119	1.00
68	172	1.00
68	164	1.00
69	143	1.00
69	96	1.00
69	108	1.00
70	175	1.00
70	93	1.00
70	128	1.00
71	81	1.00
72	120	1.00
73	142	1.00
73	81	1.00
74	87	1.00
74	172	1.00
75	92	1.00
75	128	1.00
75	148	1.00
76	174	1.00
76	117	1.00
77	173	1.00
77	113	1.00
78	82	1.00
78	157	1.00
79	188	1.00
79	125	1.00
79	121	1.00
80	104	1.00
83	101	1.00
83	181	1.00
83	88	1.00
84	139	1.00
84	126	1.00
85	111	1.00
85	136	1.00
86	105	1.00
89	103	1.00
89	190	1.00
90	160	1.00
90	186	1.00
91	141	1.00
92	165	1.00
92	100	1.00
93	186	1.00
93	152	1.00
94	103	1.00
95	189	1.00
95	110	1.00
95	108	1.00
97	167	1.00
97	135	1.00
97	153	1.00
98	117	1.00
98	186	1.00
98	113	1.00
99	181	1.00
99	107	1.00
101	158	1.00
101	171	1.00
102	150	1.00
102	143	1.00
102	105	1.00
105	123	1.00
106	171	1.00
108	179	1.00
109	156	1.00
109	145	1.00
110	149	1.00
111	183	1.00
111	114	1.00
112	114	1.00
112	151	1.00
113	147	1.00
114	166	1.00
115	172	1.00
115	122	1.00
117	163	1.00
118	185	1.00
118	139	1.00
119	137	1.00
119	185	1.00
121	187	1.00
121	160	1.00
123	163	1.00
123	138	1.00
124	170	1.00
125	177	1.00
125	179	1.00
127	174	1.00
127	131	1.00
129	188	1.00
130	153	1.00
132	147	1.00
132	158	1.00
133	164	1.00
134	176	1.00
134	178	1.00
134	184	1.00
137	170	1.00
138	151	1.00
140	147	1.00
140	169	1.00
141	155	1.00
143	171	1.00
144	178	1.00
144	145	1.00
144	166	1.00
156	175	1.00
160	165	1.00
163	174	1.00
167	187	1.00
168	173	1.00
169	180	1.00
169	184	1.00
173	177	1.00
177	183	1.00
183	190	1.00
