130	195
1	76	1.00
1	29	1.00
1	106	1.00
2	18	1.00
2	112	1.00
2	34	1.00
3	104	1.00
3	35	1.00
3	31	1.00
4	121	1.00
4	89	1.00
4	6	1.00
5	86	1.00
5	87	1.00
5	24	1.00
6	49	1.00
6	67	1.00
7	108	1.00
7	15	1.00
7	63	1.00
8	20	1.00
8	115	1.00
8	128	1.00
9	115	1.00
9	84	1.00
9	91	1.00
10	130	1.00
10	59	1.00
10	25	1.00
11	104	1.00
11	67	1.00
11	16	1.00
12	81	1.00
12	73	1.00
12	93	1.00
13	26	1.00
13	36	1.00
13	35	1.00
14	25	1.00
14	125	1.00
14	64	1.00
15	68	1.00
15	61	1.00
16	48	1.00
16	65	1.00
17	23	1.00
17	103	1.00
17	91	1.00
18	85	1.00
18	37	1.00
19	54	1.00
19	21	1.00
19	121	1.00
20	77	1.00
20	126	1.00
21	99	1.00
21	91	1.00
22	82	1.00
22	118	1.00
22	24	1.00
23	116	1.00
23	46	1.00
24	84	1.00
25	106	1.00
26	80	1.00
26	114	1.00
27	126	1.00
27	53	1.00
27	93	1.00
28	77	1.00
28	71	1.00
28	63	1.00
29	88	1.00
29	112	1.00
30	115	1.00
30	40	1.00
30	88	1.00
31	89	1.00
31	48	1.00
32	79	1.00
32	129	1.00
32	81	1.00
33	110	1.00
33	47	1.00
33	93	1.00
34	78	1.00
34	82	1.00
35	81	1.00
36	126	1.00
36	89	1.00
37	43	1.00
37	45	1.00
38	114	1.00
38	110	1.00
38	40	1.00
39	129	1.00
39	127	1.00
39	43	1.00
40	62	1.00
41	86	1.00
41	64	1.00
41	116	1.00
42	119	1.00
42	105	1.00
42	79	1.00
43	111	1.00
44	58	1.00
44	73	1.00
44	109	1.00
45	118	1.00
45	102	1.00
46	88	1.00
46	65	1.00
47	99	1.00
47	94	1.00
48	69	1.00
49	75	1.00
49	111	1.00
50	55	1.00
50	114	1.00
50	120	1.00
51	74	1.00
51	70	1.00
51	57	1.00
52	101	1.00
52	77	1.00
52	116	1.00
53	123	1.00
53	72	1.00
54	111	1.00
54	121	1.00
55	112	1.00
55	94	1.00
56	67	1.00
56	127	1.00
56	68	1.00
57	108	1.00
57	109	1.00
58	101	1.00
58	79	1.00
59	86	1.00
59	110	1.00
60	98	1.00
60	97	1.00
60	64	1.00
61	90	1.00
61	63	1.00
62	107	1.00
62	85	1.00
65	102	1.00
66	97	1.00
66	122	1.00
66	94	1.00
68	69	1.00
69	117	1.00
70	123	1.00
70	97	1.00
71	122	1.00
71	75	1.00
72	124	1.00
72	120	1.00
73	80	1.00
74	123	1.00
74	107	1.00
75	130	1.00
76	124	1.00
76	96	1.00
78	92	1.00
78	95	1.00
80	124	1.00
82	101	1.00
83	107	1.00
83	92	1.00
83	105	1.00
84	104	1.00
85	103	1.00
87	96	1.00
87	119	1.00
90	105	1.00
90	128	1.00
92	120	1.00
95	108	1.00
95	103	1.00
96	119	1.00
98	125	1.00
98	100	1.00
99	125	1.00
100	113	1.00
100	127	1.00
102	128	1.00
106	118	1.00
109	117	1.00
113	129	1.00
113	122	1.00
117	130	1.00
