120	180
1	52	1.00
1	27	1.00
1	92	1.00
2	35	1.00
2	77	1.00
2	57	1.00
3	81	1.00
3	69	1.00
3	48	1.00
4	118	1.00
4	38	1.00
4	46	1.00
5	41	1.00
5	117	1.00
5	49	1.00
6	19	1.00
6	71	1.00
6	117	1.00
7	29	1.00
7	19	1.00
7	51	1.00
8	103	1.00
8	92	1.00
8	21	1.00
9	83	1.00
9	67	1.00
9	86	1.00
10	89	1.00
10	13	1.00
10	83	1.00
11	75	1.00
11	84	1.00
11	60	1.00
12	20	1.00
12	112	1.00
12	119	1.00
13	72	1.00
13	70	1.00
14	97	1.00
14	98	1.00
14	36	1.00
15	56	1.00
15	98	1.00
15	112	1.00
16	80	1.00
16	118	1.00
16	33	1.00
17	29	1.00
17	93	1.00
17	104	1.00
18	35	1.00
18	115	1.00
18	25	1.00
19	43	1.00
20	89	1.00
20	96	1.00
21	34	1.00
21	120	1.00
22	51	1.00
22	109	1.00
22	73	1.00
23	54	1.00
23	56	1.00
23	57	1.00
24	106	1.00
24	111	1.00
24	51	1.00
25	47	1.00
25	31	1.00
26	87	1.00
26	65	1.00
26	39	1.00
27	63	1.00
27	70	1.00
28	82	1.00
28	44	1.00
28	100	1.00
29	74	1.00
30	60	1.00
30	62	1.00
30	102	1.00
31	67	1.00
31	40	1.00
32	45	1.00
32	88	1.00
32	86	1.00
33	105	1.00
33	88	1.00
34	64	1.00
34	79	1.00
35	65	1.00
36	58	1.00
36	44	1.00
37	98	1.00
37	72	1.00
37	78	1.00
38	50	1.00
38	97	1.00
39	73	1.00
39	110	1.00
40	105	1.00
40	57	1.00
41	68	1.00
41	99	1.00
42	54	1.00
42	60	1.00
42	85	1.00
43	66	1.00
43	68	1.00
44	104	1.00
45	61	1.00
45	76	1.00
46	48	1.00
46	116	1.00
47	87	1.00
47	65	1.00
48	104	1.00
49	100	1.00
49	66	1.00
50	53	1.00
50	66	1.00
52	77	1.00
52	76	1.00
53	93	1.00
53	58	1.00
54	75	1.00
55	107	1.00
55	85	1.00
55	91	1.00
56	113	1.00
58	110	1.00
59	118	1.00
59	77	1.00
59	106	1.00
61	101	1.00
61	70	1.00
62	109	1.00
62	101	1.00
63	96	1.00
63	90	1.00
64	72	1.00
64	99	1.00
67	84	1.00
68	109	1.00
69	92	1.00
69	116	1.00
71	82	1.00
71	120	1.00
73	88	1.00
74	94	1.00
74	120	1.00
75	80	1.00
76	81	1.00
78	80	1.00
78	102	1.00
79	93	1.00
79	95	1.00
81	115	1.00
82	103	1.00
83	119	1.00
84	94	1.00
85	117	1.00
86	106	1.00
87	116	1.00
89	90	1.00
90	102	1.00
91	100	1.00
91	113	1.00
94	110	1.00
95	105	1.00
95	108	1.00
96	97	1.00
99	111	1.00
101	115	1.00
103	107	1.00
107	119	1.00
108	114	1.00
108	113	1.00
111	114	1.00
112	114	1.00
