200	300
1	142	1.00
1	28	1.00
1	125	1.00
2	176	1.00
2	48	1.00
2	82	1.00
3	42	1.00
3	178	1.00
3	100	1.00
4	113	1.00
4	61	1.00
4	76	1.00
5	190	1.00
5	155	1.00
5	28	1.00
6	9	1.00
6	160	1.00
6	96	1.00
7	126	1.00
7	96	1.00
7	159	1.00
8	10	1.00
8	112	1.00
8	71	1.00
9	197	1.00
9	16	1.00
10	187	1.00
10	102	1.00
11	105	1.00
11	182	1.00
11	195	1.00
12	30	1.00
12	55	1.00
12	101	1.00
13	198	1.00
13	63	1.00
13	161	1.00
14	53	1.00
14	39	1.00
14	173	1.00
15	20	1.00
15	29	1.00
15	114	1.00
16	67	1.00
16	184	1.00
17	152	1.00
17	170	1.00
17	61	1.00
18	186	1.00
18	103	1.00
18	35	1.00
19	112	1.00
19	38	1.00
19	76	1.00
20	139	1.00
20	148	1.00
21	48	1.00
21	145	1.00
21	117	1.00
22	125	1.00
22	137	1.00
22	153	1.00
23	31	1.00
23	55	1.00
23	152	1.00
24	155	1.00
24	110	1.00
24	73	1.00
25	104	1.00
25	175	1.00
25	81	1.00
26	180	1.00
26	130	1.00
26	88	1.00
27	78	1.00
27	60	1.00
27	171	1.00
28	77	1.00
29	90	1.00
29	192	1.00
30	79	1.00
30	69	1.00
31	115	1.00
31	138	1.00
32	167	1.00
32	47	1.00
32	132	1.00
33	59	1.00
33	154	1.00
33	99	1.00
34	190	1.00
34	157	1.00
34	69	1.00
35	105	1.00
35	107	1.00
36	165	1.00
36	98	1.00
36	71	1.00
37	137	1.00
37	46	1.00
37	89	1.00
38	157	1.00
38	143	1.00
39	184	1.00
39	70	1.00
40	111	1.00
40	195	1.00
40	200	1.00
41	49	1.00
41	170	1.00
41	66	1.00
42	58	1.00
42	185	1.00
43	121	1.00
43	97	1.00
43	67	1.00
44	56	1.00
44	110	1.00
44	136	1.00
45	47	1.00
45	127	1.00
45	150	1.00
46	105	1.00
46	149	1.00
47	165	1.00
48	93	1.00
49	123	1.00
49	141	1.00
50	75	1.00
50	57	1.00
50	77	1.00
51	83	1.00
51	187	1.00
51	154	1.00
52	156	1.00
52	188	1.00
52	198	1.00
53	172	1.00
53	55	1.00
54	60	1.00
54	176	1.00
54	136	1.00
56	108	1.00
56	185	1.00
57	191	1.00
57	70	1.00
58	151	1.00
58	177	1.00
59	155	1.00
59	64	1.00
60	129	1.00
61	133	1.00
62	194	1.00
62	84	1.00
62	175	1.00
63	112	1.00
63	111	1.00
64	183	1.00
64	184	1.00
65	140	1.00
65	132	1.00
65	94	1.00
66	140	1.00
66	120	1.00
67	131	1.00
68	189	1.00
68	139	1.00
68	158	1.00
69	85	1.00
70	104	1.00
71	87	1.00
72	153	1.00
72	81	1.00
72	158	1.00
73	119	1.00
73	181	1.00
74	122	1.00
74	149	1.00
74	147	1.00
75	94	1.00
75	90	1.00
76	197	1.00
77	113	1.00
78	193	1.00
78	141	1.00
79	151	1.00
79	102	1.00
80	122	1.00
80	117	1.00
80	88	1.00
81	177	1.00
82	106	1.00
82	168	1.00
83	93	1.00
83	189	1.00
84	137	1.00
84	145	1.00
85	131	1.00
85	139	1.00
86	172	1.00
86	147	1.00
86	169	1.00
87	187	1.00
87	196	1.00
88	188	1.00
89	192	1.00
89	138	1.00
90	146	1.00
91	114	1.00
91	107	1.00
91	181	1.00
92	171	1.00
92	123	1.00
92	135	1.00
93	194	1.00
94	167	1.00
95	136	1.00
95	148	1.00
95	175	1.00
96	122	1.00
97	134	1.00
97	174	1.00
98	100	1.00
98	109	1.00
99	100	1.00
99	147	1.00
101	127	1.00
101	162	1.00
102	103	1.00
103	126	1.00
104	186	1.00
106	192	1.00
106	133	1.00
107	126	1.00
108	111	1.00
108	168	1.00
109	176	1.00
109	119	1.00
110	160	1.00
113	134	1.00
114	121	1.00
115	178	1.00
115	146	1.00
116	164	1.00
116	159	1.00
116	146	1.00
117	162	1.00
118	195	1.00
118	121	1.00
118	161	1.00
119	182	1.00
120	166	1.00
120	148	1.00
123	171	1.00
124	164	1.00
124	191	1.00
124	140	1.00
125	200	1.00
127	196	1.00
128	200	1.00
128	163	1.00
128	161	1.00
129	179	1.00
129	133	1.00
130	183	1.00
130	193	1.00
131	142	1.00
132	142	1.00
134	138	1.00
135	164	1.00
135	193	1.00
141	179	1.00
143	144	1.00
143	149	1.00
144	185	1.00
144	157	1.00
145	180	1.00
150	170	1.00
150	186	1.00
151	173	1.00
152	166	1.00
153	173	1.00
154	156	1.00
156	199	1.00
158	169	1.00
159	166	1.00
160	197	1.00
162	168	1.00
163	182	1.00
163	198	1.00
165	181	1.00
167	199	1.00
169	196	1.00
172	199	1.00
174	194	1.00
174	190	1.00
177	183	1.00
178	189	1.00
179	180	1.00
188	191	1.00
