80	120
1	11	1.00
1	64	1.00
1	14	1.00
2	7	1.00
2	22	1.00
2	51	1.00
3	62	1.00
3	79	1.00
3	6	1.00
4	65	1.00
4	60	1.00
4	30	1.00
5	75	1.00
5	27	1.00
5	42	1.00
6	65	1.00
6	40	1.00
7	11	1.00
7	9	1.00
8	28	1.00
8	49	1.00
8	13	1.00
9	70	1.00
9	77	1.00
10	50	1.00
10	22	1.00
10	21	1.00
11	62	1.00
12	31	1.00
12	20	1.00
12	78	1.00
13	46	1.00
13	70	1.00
14	48	1.00
14	50	1.00
15	18	1.00
15	31	1.00
15	71	1.00
16	47	1.00
16	36	1.00
16	38	1.00
17	70	1.00
17	74	1.00
17	54	1.00
18	69	1.00
18	23	1.00
19	63	1.00
19	67	1.00
19	38	1.00
20	55	1.00
20	52	1.00
21	60	1.00
21	69	1.00
22	29	1.00
23	43	1.00
23	47	1.00
24	26	1.00
24	68	1.00
24	66	1.00
25	40	1.00
25	38	1.00
25	76	1.00
26	51	1.00
26	28	1.00
27	43	1.00
27	69	1.00
28	50	1.00
29	65	1.00
29	61	1.00
30	79	1.00
30	54	1.00
31	51	1.00
32	37	1.00
32	53	1.00
32	72	1.00
33	59	1.00
33	60	1.00
33	58	1.00
34	45	1.00
34	44	1.00
34	57	1.00
35	56	1.00
35	57	1.00
35	79	1.00
36	52	1.00
36	80	1.00
37	80	1.00
37	43	1.00
39	72	1.00
39	56	1.00
39	45	1.00
40	48	1.00
41	45	1.00
41	44	1.00
41	74	1.00
42	44	1.00
42	49	1.00
46	53	1.00
46	58	1.00
47	48	1.00
49	63	1.00
52	68	1.00
53	73	1.00
54	57	1.00
55	76	1.00
55	61	1.00
56	59	1.00
58	66	1.00
59	71	1.00
61	67	1.00
62	64	1.00
63	75	1.00
64	73	1.00
66	77	1.00
67	72	1.00
68	80	1.00
71	78	1.00
73	75	1.00
74	76	1.00
77	78	1.00
