140	210
1	76	1.00
1	83	1.00
1	74	1.00
2	18	1.00
2	65	1.00
2	87	1.00
3	17	1.00
3	44	1.00
3	128	1.00
4	61	1.00
4	15	1.00
4	25	1.00
5	73	1.00
5	90	1.00
5	22	1.00
6	117	1.00
6	14	1.00
6	59	1.00
7	123	1.00
7	105	1.00
7	72	1.00
8	33	1.00
8	38	1.00
8	41	1.00
9	74	1.00
9	10	1.00
9	113	1.00
10	91	1.00
10	49	1.00
11	38	1.00
11	68	1.00
11	16	1.00
12	109	1.00
12	89	1.00
12	22	1.00
13	132	1.00
13	52	1.00
13	80	1.00
14	83	1.00
14	29	1.00
15	121	1.00
15	51	1.00
16	18	1.00
16	121	1.00
17	136	1.00
17	114	1.00
18	115	1.00
19	56	1.00
19	92	1.00
19	94	1.00
20	65	1.00
20	42	1.00
20	37	1.00
21	130	1.00
21	60	1.00
21	30	1.00
22	85	1.00
23	100	1.00
23	25	1.00
23	134	1.00
24	125	1.00
24	130	1.00
24	82	1.00
25	71	1.00
26	63	1.00
26	133	1.00
26	116	1.00
27	70	1.00
27	86	1.00
27	47	1.00
28	135	1.00
28	35	1.00
28	129	1.00
29	140	1.00
29	114	1.00
30	40	1.00
30	77	1.00
31	97	1.00
31	137	1.00
31	140	1.00
32	128	1.00
32	86	1.00
32	78	1.00
33	54	1.00
33	70	1.00
34	58	1.00
34	132	1.00
34	41	1.00
35	84	1.00
35	120	1.00
36	66	1.00
36	129	1.00
36	79	1.00
37	89	1.00
37	93	1.00
38	44	1.00
39	120	1.00
39	42	1.00
39	43	1.00
40	105	1.00
40	126	1.00
41	47	1.00
42	69	1.00
43	123	1.00
43	95	1.00
44	113	1.00
45	99	1.00
45	107	1.00
45	98	1.00
46	117	1.00
46	125	1.00
46	120	1.00
47	80	1.00
48	95	1.00
48	53	1.00
48	119	1.00
49	139	1.00
49	55	1.00
50	73	1.00
50	72	1.00
50	111	1.00
51	98	1.00
51	124	1.00
52	95	1.00
52	135	1.00
53	64	1.00
53	134	1.00
54	62	1.00
54	61	1.00
55	103	1.00
55	118	1.00
56	66	1.00
56	118	1.00
57	122	1.00
57	119	1.00
57	124	1.00
58	136	1.00
58	81	1.00
59	127	1.00
59	104	1.00
60	65	1.00
60	82	1.00
61	108	1.00
62	123	1.00
62	97	1.00
63	73	1.00
63	138	1.00
64	97	1.00
64	101	1.00
66	92	1.00
67	106	1.00
67	87	1.00
67	137	1.00
68	69	1.00
68	86	1.00
69	115	1.00
70	77	1.00
71	89	1.00
71	104	1.00
72	79	1.00
74	78	1.00
75	84	1.00
75	92	1.00
75	93	1.00
76	102	1.00
76	81	1.00
77	91	1.00
78	101	1.00
79	105	1.00
80	108	1.00
81	125	1.00
82	94	1.00
83	132	1.00
84	90	1.00
85	96	1.00
85	138	1.00
87	99	1.00
88	98	1.00
88	103	1.00
88	107	1.00
90	136	1.00
91	96	1.00
93	133	1.00
94	106	1.00
96	114	1.00
99	101	1.00
100	131	1.00
100	106	1.00
102	119	1.00
102	134	1.00
103	131	1.00
104	122	1.00
107	122	1.00
108	138	1.00
109	110	1.00
109	139	1.00
110	111	1.00
110	128	1.00
111	129	1.00
112	115	1.00
112	131	1.00
112	124	1.00
113	135	1.00
116	118	1.00
116	139	1.00
117	121	1.00
126	140	1.00
126	127	1.00
127	130	1.00
133	137	1.00
