180	270
1	60	1.00
1	152	1.00
1	135	1.00
2	25	1.00
2	32	1.00
2	64	1.00
3	107	1.00
3	15	1.00
3	106	1.00
4	120	1.00
4	28	1.00
4	151	1.00
5	16	1.00
5	135	1.00
5	71	1.00
6	75	1.00
6	97	1.00
6	45	1.00
7	8	1.00
7	157	1.00
7	18	1.00
8	71	1.00
8	9	1.00
9	91	1.00
9	164	1.00
10	164	1.00
10	158	1.00
10	103	1.00
11	132	1.00
11	88	1.00
11	140	1.00
12	25	1.00
12	112	1.00
12	114	1.00
13	54	1.00
13	163	1.00
13	44	1.00
14	179	1.00
14	102	1.00
14	30	1.00
15	80	1.00
15	168	1.00
16	79	1.00
16	141	1.00
17	61	1.00
17	34	1.00
17	55	1.00
18	55	1.00
18	95	1.00
19	60	1.00
19	36	1.00
19	46	1.00
20	48	1.00
20	138	1.00
20	68	1.00
21	102	1.00
21	117	1.00
21	33	1.00
22	26	1.00
22	83	1.00
22	23	1.00
23	41	1.00
23	57	1.00
24	169	1.00
24	52	1.00
24	159	1.00
25	79	1.00
26	30	1.00
26	172	1.00
27	118	1.00
27	169	1.00
27	170	1.00
28	153	1.00
28	99	1.00
29	88	1.00
29	62	1.00
29	83	1.00
30	94	1.00
31	166	1.00
31	53	1.00
31	149	1.00
32	87	1.00
32	64	1.00
33	104	1.00
33	143	1.00
34	180	1.00
34	119	1.00
35	46	1.00
35	41	1.00
35	157	1.00
36	84	1.00
36	80	1.00
37	138	1.00
37	151	1.00
37	48	1.00
38	51	1.00
38	148	1.00
38	43	1.00
39	177	1.00
39	175	1.00
39	176	1.00
40	133	1.00
40	67	1.00
40	70	1.00
41	110	1.00
42	142	1.00
42	146	1.00
42	95	1.00
43	47	1.00
43	82	1.00
44	92	1.00
44	63	1.00
45	144	1.00
45	109	1.00
46	69	1.00
47	174	1.00
47	172	1.00
48	105	1.00
49	72	1.00
49	130	1.00
49	89	1.00
50	129	1.00
50	87	1.00
50	163	1.00
51	122	1.00
51	154	1.00
52	163	1.00
52	154	1.00
53	88	1.00
53	133	1.00
54	83	1.00
54	101	1.00
55	130	1.00
56	78	1.00
56	67	1.00
56	106	1.00
57	104	1.00
57	136	1.00
58	112	1.00
58	161	1.00
58	127	1.00
59	168	1.00
59	175	1.00
59	150	1.00
60	93	1.00
61	132	1.00
61	177	1.00
62	140	1.00
62	107	1.00
63	81	1.00
63	167	1.00
64	101	1.00
65	96	1.00
65	160	1.00
65	171	1.00
66	171	1.00
66	125	1.00
66	95	1.00
67	173	1.00
68	123	1.00
68	170	1.00
69	123	1.00
69	78	1.00
70	147	1.00
70	149	1.00
71	84	1.00
72	110	1.00
72	139	1.00
73	127	1.00
73	154	1.00
73	176	1.00
74	98	1.00
74	111	1.00
74	131	1.00
75	159	1.00
75	107	1.00
76	84	1.00
76	90	1.00
76	176	1.00
77	180	1.00
77	93	1.00
77	152	1.00
78	152	1.00
79	131	1.00
80	132	1.00
81	158	1.00
81	165	1.00
82	104	1.00
82	156	1.00
85	134	1.00
85	90	1.00
85	97	1.00
86	173	1.00
86	146	1.00
86	111	1.00
87	89	1.00
89	121	1.00
90	172	1.00
91	143	1.00
91	147	1.00
92	167	1.00
92	97	1.00
93	166	1.00
94	141	1.00
94	137	1.00
96	149	1.00
96	161	1.00
98	161	1.00
98	126	1.00
99	100	1.00
99	179	1.00
100	159	1.00
100	122	1.00
101	108	1.00
102	115	1.00
103	178	1.00
103	128	1.00
105	112	1.00
105	118	1.00
106	131	1.00
108	110	1.00
108	140	1.00
109	114	1.00
109	115	1.00
111	142	1.00
113	124	1.00
113	169	1.00
113	148	1.00
114	134	1.00
115	174	1.00
116	127	1.00
116	145	1.00
116	136	1.00
117	155	1.00
117	173	1.00
118	142	1.00
119	155	1.00
119	170	1.00
120	165	1.00
120	178	1.00
121	123	1.00
121	162	1.00
122	177	1.00
124	160	1.00
124	125	1.00
125	144	1.00
126	179	1.00
126	150	1.00
128	175	1.00
128	146	1.00
129	165	1.00
129	151	1.00
130	156	1.00
133	164	1.00
134	145	1.00
135	139	1.00
136	143	1.00
137	141	1.00
137	155	1.00
138	167	1.00
139	157	1.00
144	150	1.00
145	156	1.00
147	180	1.00
148	162	1.00
153	160	1.00
153	166	1.00
158	168	1.00
162	178	1.00
171	174	1.00
