120	180
1	40	1.00
1	2	1.00
1	38	1.00
2	101	1.00
2	27	1.00
3	73	1.00
3	80	1.00
3	22	1.00
4	97	1.00
4	95	1.00
4	61	1.00
5	89	1.00
5	110	1.00
5	6	1.00
6	45	1.00
6	25	1.00
7	90	1.00
7	47	1.00
7	19	1.00
8	9	1.00
8	112	1.00
8	53	1.00
9	23	1.00
9	56	1.00
10	25	1.00
10	36	1.00
10	116	1.00
11	74	1.00
11	30	1.00
11	24	1.00
12	63	1.00
12	50	1.00
12	31	1.00
13	52	1.00
13	37	1.00
13	104	1.00
14	86	1.00
14	29	1.00
14	112	1.00
15	93	1.00
15	26	1.00
15	66	1.00
16	53	1.00
16	73	1.00
16	98	1.00
17	46	1.00
17	30	1.00
17	110	1.00
18	94	1.00
18	101	1.00
18	100	1.00
19	59	1.00
19	103	1.00
20	26	1.00
20	94	1.00
20	44	1.00
21	56	1.00
21	88	1.00
21	42	1.00
22	42	1.00
22	36	1.00
23	59	1.00
23	69	1.00
24	61	1.00
24	85	1.00
25	57	1.00
26	32	1.00
27	119	1.00
27	45	1.00
28	92	1.00
28	87	1.00
28	32	1.00
29	120	1.00
29	98	1.00
30	102	1.00
31	96	1.00
31	64	1.00
32	43	1.00
33	60	1.00
33	47	1.00
33	46	1.00
34	48	1.00
34	69	1.00
34	35	1.00
35	117	1.00
35	41	1.00
36	103	1.00
37	62	1.00
37	93	1.00
38	48	1.00
38	58	1.00
39	83	1.00
39	62	1.00
39	44	1.00
40	96	1.00
40	114	1.00
41	54	1.00
41	89	1.00
42	70	1.00
43	111	1.00
43	105	1.00
44	116	1.00
45	46	1.00
47	91	1.00
48	87	1.00
49	60	1.00
49	58	1.00
49	110	1.00
50	120	1.00
50	79	1.00
51	119	1.00
51	78	1.00
51	105	1.00
52	99	1.00
52	89	1.00
53	75	1.00
54	62	1.00
54	107	1.00
55	72	1.00
55	57	1.00
55	107	1.00
56	71	1.00
57	118	1.00
58	74	1.00
59	86	1.00
60	92	1.00
61	87	1.00
63	90	1.00
63	114	1.00
64	107	1.00
64	82	1.00
65	78	1.00
65	66	1.00
65	120	1.00
66	88	1.00
67	105	1.00
67	104	1.00
67	77	1.00
68	88	1.00
68	76	1.00
68	104	1.00
69	81	1.00
70	73	1.00
70	115	1.00
71	77	1.00
71	82	1.00
72	111	1.00
72	95	1.00
74	98	1.00
75	90	1.00
75	91	1.00
76	101	1.00
76	109	1.00
77	108	1.00
78	99	1.00
79	106	1.00
79	100	1.00
80	102	1.00
80	108	1.00
81	102	1.00
81	99	1.00
82	119	1.00
83	117	1.00
83	116	1.00
84	108	1.00
84	91	1.00
84	85	1.00
85	95	1.00
86	115	1.00
92	93	1.00
94	97	1.00
96	103	1.00
97	106	1.00
100	113	1.00
106	118	1.00
109	113	1.00
109	117	1.00
111	115	1.00
112	113	1.00
114	118	1.00
