160	240
1	109	1.00
1	30	1.00
1	16	1.00
2	70	1.00
2	99	1.00
2	12	1.00
3	53	1.00
3	44	1.00
3	58	1.00
4	78	1.00
4	77	1.00
4	86	1.00
5	41	1.00
5	61	1.00
5	24	1.00
6	86	1.00
6	91	1.00
6	25	1.00
7	155	1.00
7	89	1.00
7	48	1.00
8	84	1.00
8	33	1.00
8	38	1.00
9	54	1.00
9	86	1.00
9	37	1.00
10	14	1.00
10	59	1.00
10	155	1.00
11	133	1.00
11	55	1.00
11	114	1.00
12	156	1.00
12	148	1.00
13	103	1.00
13	45	1.00
13	35	1.00
14	33	1.00
14	149	1.00
15	114	1.00
15	61	1.00
15	128	1.00
16	101	1.00
16	142	1.00
17	104	1.00
17	125	1.00
17	107	1.00
18	34	1.00
18	123	1.00
18	158	1.00
19	56	1.00
19	110	1.00
19	138	1.00
20	26	1.00
20	36	1.00
20	127	1.00
21	113	1.00
21	61	1.00
21	155	1.00
22	24	1.00
22	40	1.00
22	80	1.00
23	153	1.00
23	109	1.00
23	29	1.00
24	38	1.00
25	95	1.00
25	64	1.00
26	89	1.00
26	74	1.00
27	49	1.00
27	136	1.00
27	157	1.00
28	121	1.00
28	99	1.00
28	135	1.00
29	75	1.00
29	147	1.00
30	49	1.00
30	122	1.00
31	158	1.00
31	160	1.00
31	85	1.00
32	74	1.00
32	34	1.00
32	123	1.00
33	108	1.00
34	93	1.00
35	71	1.00
35	124	1.00
36	87	1.00
36	129	1.00
37	85	1.00
37	63	1.00
38	154	1.00
39	84	1.00
39	109	1.00
39	123	1.00
40	50	1.00
40	139	1.00
41	65	1.00
41	139	1.00
42	154	1.00
42	97	1.00
42	146	1.00
43	116	1.00
43	73	1.00
43	63	1.00
44	51	1.00
44	142	1.00
45	126	1.00
45	62	1.00
46	98	1.00
46	67	1.00
46	108	1.00
47	117	1.00
47	107	1.00
47	101	1.00
48	92	1.00
48	151	1.00
49	114	1.00
50	52	1.00
50	144	1.00
51	120	1.00
51	80	1.00
52	53	1.00
52	58	1.00
53	147	1.00
54	76	1.00
54	143	1.00
55	60	1.00
55	152	1.00
56	92	1.00
56	126	1.00
57	64	1.00
57	116	1.00
57	120	1.00
58	68	1.00
59	126	1.00
59	151	1.00
60	95	1.00
60	112	1.00
62	149	1.00
62	125	1.00
63	71	1.00
64	80	1.00
65	134	1.00
65	124	1.00
66	105	1.00
66	102	1.00
66	115	1.00
67	76	1.00
67	79	1.00
68	94	1.00
68	145	1.00
69	111	1.00
69	153	1.00
69	77	1.00
70	129	1.00
70	103	1.00
71	160	1.00
72	159	1.00
72	84	1.00
72	111	1.00
73	110	1.00
73	157	1.00
74	138	1.00
75	112	1.00
75	141	1.00
76	121	1.00
77	81	1.00
78	79	1.00
78	159	1.00
79	131	1.00
81	82	1.00
81	152	1.00
82	115	1.00
82	142	1.00
83	106	1.00
83	136	1.00
83	153	1.00
85	102	1.00
87	160	1.00
87	116	1.00
88	137	1.00
88	140	1.00
88	95	1.00
89	113	1.00
90	134	1.00
90	91	1.00
90	102	1.00
91	127	1.00
92	100	1.00
93	140	1.00
93	118	1.00
94	103	1.00
94	128	1.00
96	108	1.00
96	135	1.00
96	100	1.00
97	131	1.00
97	135	1.00
98	122	1.00
98	141	1.00
99	145	1.00
100	151	1.00
101	157	1.00
104	106	1.00
104	134	1.00
105	146	1.00
105	107	1.00
106	130	1.00
110	127	1.00
111	137	1.00
112	113	1.00
115	131	1.00
117	146	1.00
117	132	1.00
118	141	1.00
118	136	1.00
119	150	1.00
119	147	1.00
119	129	1.00
120	133	1.00
121	154	1.00
122	150	1.00
124	137	1.00
125	144	1.00
128	150	1.00
130	132	1.00
130	156	1.00
132	148	1.00
133	148	1.00
138	139	1.00
140	144	1.00
143	159	1.00
143	158	1.00
145	152	1.00
149	156	1.00
