180	270
1	12	1.00
1	106	1.00
1	122	1.00
2	48	1.00
2	149	1.00
2	87	1.00
3	154	1.00
3	39	1.00
3	65	1.00
4	149	1.00
4	16	1.00
4	115	1.00
5	129	1.00
5	13	1.00
5	159	1.00
6	66	1.00
6	134	1.00
6	60	1.00
7	67	1.00
7	93	1.00
7	111	1.00
8	172	1.00
8	34	1.00
8	128	1.00
9	141	1.00
9	75	1.00
9	123	1.00
10	44	1.00
10	166	1.00
10	120	1.00
11	138	1.00
11	133	1.00
11	179	1.00
12	177	1.00
12	107	1.00
13	33	1.00
13	61	1.00
14	118	1.00
14	29	1.00
14	95	1.00
15	29	1.00
15	173	1.00
15	114	1.00
16	94	1.00
16	31	1.00
17	123	1.00
17	78	1.00
17	49	1.00
18	162	1.00
18	170	1.00
18	176	1.00
19	108	1.00
19	57	1.00
19	61	1.00
20	27	1.00
20	177	1.00
20	94	1.00
21	99	1.00
21	46	1.00
21	104	1.00
22	86	1.00
22	46	1.00
22	82	1.00
23	60	1.00
23	109	1.00
23	77	1.00
24	125	1.00
24	147	1.00
24	58	1.00
25	71	1.00
25	28	1.00
25	163	1.00
26	111	1.00
26	165	1.00
26	30	1.00
27	52	1.00
27	93	1.00
28	125	1.00
28	144	1.00
29	84	1.00
30	82	1.00
30	58	1.00
31	59	1.00
31	53	1.00
32	167	1.00
32	148	1.00
32	168	1.00
33	174	1.00
33	139	1.00
34	58	1.00
34	76	1.00
35	141	1.00
35	143	1.00
35	65	1.00
36	169	1.00
36	165	1.00
36	73	1.00
37	163	1.00
37	56	1.00
37	166	1.00
38	85	1.00
38	107	1.00
38	89	1.00
39	74	1.00
39	90	1.00
40	139	1.00
40	114	1.00
40	126	1.00
41	44	1.00
41	88	1.00
41	79	1.00
42	129	1.00
42	171	1.00
42	59	1.00
43	45	1.00
43	130	1.00
43	121	1.00
44	91	1.00
45	108	1.00
45	178	1.00
46	127	1.00
47	161	1.00
47	135	1.00
47	127	1.00
48	147	1.00
48	62	1.00
49	70	1.00
49	104	1.00
50	167	1.00
50	65	1.00
50	112	1.00
51	56	1.00
51	100	1.00
51	79	1.00
52	81	1.00
52	73	1.00
53	130	1.00
53	121	1.00
54	89	1.00
54	118	1.00
54	174	1.00
55	172	1.00
55	115	1.00
55	102	1.00
56	75	1.00
57	150	1.00
57	73	1.00
59	117	1.00
60	164	1.00
61	131	1.00
62	96	1.00
62	103	1.00
63	180	1.00
63	170	1.00
63	88	1.00
64	121	1.00
64	84	1.00
64	142	1.00
66	90	1.00
66	112	1.00
67	178	1.00
67	177	1.00
68	171	1.00
68	161	1.00
68	80	1.00
69	136	1.00
69	118	1.00
69	130	1.00
70	75	1.00
70	113	1.00
71	78	1.00
71	83	1.00
72	156	1.00
72	119	1.00
72	146	1.00
74	151	1.00
74	80	1.00
76	174	1.00
76	95	1.00
77	159	1.00
77	148	1.00
78	87	1.00
79	111	1.00
80	81	1.00
81	116	1.00
82	152	1.00
83	132	1.00
83	133	1.00
84	92	1.00
85	149	1.00
85	172	1.00
86	151	1.00
86	93	1.00
87	123	1.00
88	145	1.00
89	128	1.00
90	98	1.00
91	131	1.00
91	175	1.00
92	136	1.00
92	101	1.00
94	141	1.00
95	160	1.00
96	155	1.00
96	145	1.00
97	162	1.00
97	152	1.00
97	132	1.00
98	165	1.00
98	102	1.00
99	110	1.00
99	168	1.00
100	113	1.00
100	119	1.00
101	106	1.00
101	105	1.00
102	173	1.00
103	135	1.00
103	176	1.00
104	119	1.00
105	180	1.00
105	107	1.00
106	179	1.00
108	160	1.00
109	162	1.00
109	154	1.00
110	122	1.00
110	169	1.00
112	124	1.00
113	134	1.00
114	169	1.00
115	150	1.00
116	157	1.00
116	126	1.00
117	153	1.00
117	136	1.00
120	146	1.00
120	125	1.00
122	157	1.00
124	126	1.00
124	143	1.00
127	138	1.00
128	142	1.00
129	154	1.00
131	140	1.00
132	147	1.00
133	134	1.00
135	137	1.00
137	146	1.00
137	158	1.00
138	155	1.00
139	158	1.00
140	167	1.00
140	159	1.00
142	144	1.00
143	168	1.00
144	151	1.00
145	164	1.00
148	150	1.00
152	153	1.00
153	156	1.00
155	170	1.00
156	178	1.00
157	160	1.00
158	161	1.00
163	166	1.00
164	175	1.00
171	173	1.00
175	179	1.00
176	180	1.00
