200	300
1	168	1.00
1	148	1.00
1	110	1.00
2	130	1.00
2	105	1.00
2	156	1.00
3	200	1.00
3	37	1.00
3	198	1.00
4	74	1.00
4	132	1.00
4	58	1.00
5	139	1.00
5	138	1.00
5	99	1.00
6	150	1.00
6	191	1.00
6	72	1.00
7	172	1.00
7	39	1.00
7	135	1.00
8	95	1.00
8	74	1.00
8	40	1.00
9	125	1.00
9	170	1.00
9	172	1.00
10	164	1.00
10	154	1.00
10	177	1.00
11	98	1.00
11	85	1.00
11	60	1.00
12	149	1.00
12	146	1.00
12	103	1.00
13	129	1.00
13	167	1.00
13	62	1.00
14	40	1.00
14	151	1.00
14	163	1.00
15	124	1.00
15	143	1.00
15	86	1.00
16	162	1.00
16	194	1.00
16	22	1.00
17	68	1.00
17	148	1.00
17	32	1.00
18	179	1.00
18	180	1.00
18	185	1.00
19	43	1.00
19	174	1.00
19	196	1.00
20	28	1.00
20	30	1.00
20	113	1.00
21	156	1.00
21	110	1.00
21	187	1.00
22	84	1.00
22	101	1.00
23	146	1.00
23	102	1.00
23	36	1.00
24	195	1.00
24	154	1.00
24	76	1.00
25	158	1.00
25	107	1.00
25	115	1.00
26	73	1.00
26	45	1.00
26	153	1.00
27	64	1.00
27	35	1.00
27	186	1.00
28	56	1.00
28	157	1.00
29	183	1.00
29	62	1.00
29	132	1.00
30	188	1.00
30	190	1.00
31	39	1.00
31	93	1.00
31	55	1.00
32	179	1.00
32	75	1.00
33	49	1.00
33	166	1.00
33	75	1.00
34	57	1.00
34	157	1.00
34	185	1.00
35	87	1.00
35	187	1.00
36	134	1.00
36	81	1.00
37	142	1.00
37	117	1.00
38	184	1.00
38	139	1.00
38	121	1.00
39	128	1.00
40	43	1.00
41	120	1.00
41	141	1.00
41	162	1.00
42	109	1.00
42	83	1.00
42	164	1.00
43	124	1.00
44	109	1.00
44	165	1.00
44	135	1.00
45	116	1.00
45	48	1.00
46	70	1.00
46	105	1.00
46	126	1.00
47	70	1.00
47	107	1.00
47	61	1.00
48	91	1.00
48	131	1.00
49	100	1.00
49	94	1.00
50	134	1.00
50	114	1.00
50	149	1.00
51	118	1.00
51	188	1.00
51	160	1.00
52	113	1.00
52	108	1.00
52	157	1.00
53	89	1.00
53	166	1.00
53	136	1.00
54	125	1.00
54	192	1.00
54	193	1.00
55	151	1.00
55	68	1.00
56	152	1.00
56	176	1.00
57	193	1.00
57	122	1.00
58	179	1.00
58	153	1.00
59	60	1.00
59	80	1.00
59	92	1.00
60	116	1.00
61	183	1.00
61	109	1.00
62	144	1.00
63	146	1.00
63	121	1.00
63	136	1.00
64	73	1.00
64	98	1.00
65	123	1.00
65	159	1.00
65	156	1.00
66	91	1.00
66	137	1.00
66	104	1.00
67	141	1.00
67	138	1.00
67	200	1.00
68	143	1.00
69	147	1.00
69	186	1.00
69	155	1.00
70	91	1.00
71	176	1.00
71	134	1.00
71	111	1.00
72	122	1.00
72	80	1.00
73	150	1.00
74	85	1.00
75	99	1.00
76	85	1.00
76	126	1.00
77	171	1.00
77	197	1.00
77	188	1.00
78	114	1.00
78	121	1.00
78	128	1.00
79	123	1.00
79	181	1.00
79	163	1.00
80	145	1.00
81	191	1.00
81	160	1.00
82	96	1.00
82	90	1.00
82	118	1.00
83	167	1.00
83	137	1.00
84	180	1.00
84	131	1.00
86	90	1.00
86	93	1.00
87	97	1.00
87	106	1.00
88	145	1.00
88	133	1.00
88	176	1.00
89	194	1.00
89	102	1.00
90	190	1.00
92	182	1.00
92	152	1.00
93	119	1.00
94	140	1.00
94	119	1.00
95	128	1.00
95	148	1.00
96	192	1.00
96	120	1.00
97	133	1.00
97	178	1.00
98	104	1.00
99	173	1.00
100	122	1.00
100	165	1.00
101	117	1.00
101	105	1.00
102	175	1.00
103	195	1.00
103	164	1.00
104	196	1.00
106	171	1.00
106	175	1.00
107	129	1.00
108	123	1.00
108	197	1.00
110	158	1.00
111	168	1.00
111	159	1.00
112	149	1.00
112	147	1.00
112	117	1.00
113	192	1.00
114	155	1.00
115	120	1.00
115	136	1.00
116	118	1.00
119	127	1.00
124	177	1.00
125	198	1.00
126	169	1.00
127	165	1.00
127	137	1.00
129	173	1.00
130	167	1.00
130	197	1.00
131	183	1.00
132	155	1.00
133	173	1.00
135	152	1.00
138	143	1.00
139	170	1.00
140	162	1.00
140	144	1.00
141	169	1.00
142	172	1.00
142	196	1.00
144	177	1.00
145	186	1.00
147	178	1.00
150	154	1.00
151	184	1.00
153	174	1.00
158	185	1.00
159	174	1.00
160	193	1.00
161	168	1.00
161	163	1.00
161	189	1.00
166	182	1.00
169	184	1.00
170	180	1.00
171	178	1.00
175	181	1.00
181	182	1.00
187	189	1.00
189	199	1.00
190	195	1.00
191	198	1.00
194	199	1.00
199	200	1.00
