200	300
1	28	1.00
1	22	1.00
1	118	1.00
2	90	1.00
2	52	1.00
2	192	1.00
3	190	1.00
3	119	1.00
3	60	1.00
4	174	1.00
4	97	1.00
4	171	1.00
5	111	1.00
5	26	1.00
5	184	1.00
6	104	1.00
6	143	1.00
6	173	1.00
7	76	1.00
7	129	1.00
7	117	1.00
8	190	1.00
8	61	1.00
8	155	1.00
9	147	1.00
9	103	1.00
9	90	1.00
10	191	1.00
10	103	1.00
10	153	1.00
11	30	1.00
11	185	1.00
11	124	1.00
12	49	1.00
12	118	1.00
12	150	1.00
13	54	1.00
13	119	1.00
13	75	1.00
14	27	1.00
14	116	1.00
14	160	1.00
15	89	1.00
15	76	1.00
15	166	1.00
16	115	1.00
16	43	1.00
16	129	1.00
17	136	1.00
17	72	1.00
17	147	1.00
18	86	1.00
18	114	1.00
18	24	1.00
19	146	1.00
19	46	1.00
19	170	1.00
20	83	1.00
20	52	1.00
20	47	1.00
21	109	1.00
21	49	1.00
21	120	1.00
22	157	1.00
22	50	1.00
23	42	1.00
23	144	1.00
23	74	1.00
24	179	1.00
24	169	1.00
25	34	1.00
25	93	1.00
25	112	1.00
26	59	1.00
26	169	1.00
27	132	1.00
27	69	1.00
28	84	1.00
28	187	1.00
29	104	1.00
29	86	1.00
29	55	1.00
30	123	1.00
30	175	1.00
31	66	1.00
31	47	1.00
31	54	1.00
32	149	1.00
32	89	1.00
32	36	1.00
33	84	1.00
33	149	1.00
33	120	1.00
34	120	1.00
34	57	1.00
35	65	1.00
35	168	1.00
35	94	1.00
36	162	1.00
36	187	1.00
37	85	1.00
37	71	1.00
37	101	1.00
38	176	1.00
38	131	1.00
38	118	1.00
39	42	1.00
39	128	1.00
39	127	1.00
40	87	1.00
40	78	1.00
40	96	1.00
41	81	1.00
41	152	1.00
41	139	1.00
42	200	1.00
43	99	1.00
43	193	1.00
44	95	1.00
44	167	1.00
44	61	1.00
45	102	1.00
45	183	1.00
45	195	1.00
46	144	1.00
46	63	1.00
47	140	1.00
48	142	1.00
48	54	1.00
48	85	1.00
49	59	1.00
50	189	1.00
50	78	1.00
51	128	1.00
51	106	1.00
51	197	1.00
52	194	1.00
53	156	1.00
53	72	1.00
53	133	1.00
55	170	1.00
55	96	1.00
56	69	1.00
56	171	1.00
56	188	1.00
57	192	1.00
57	83	1.00
58	197	1.00
58	115	1.00
58	131	1.00
59	196	1.00
60	156	1.00
60	104	1.00
61	73	1.00
62	190	1.00
62	102	1.00
62	126	1.00
63	180	1.00
63	198	1.00
64	173	1.00
64	116	1.00
64	125	1.00
65	106	1.00
65	112	1.00
66	162	1.00
66	70	1.00
67	81	1.00
67	140	1.00
67	166	1.00
68	174	1.00
68	105	1.00
68	184	1.00
69	179	1.00
70	157	1.00
70	196	1.00
71	152	1.00
71	198	1.00
72	82	1.00
73	122	1.00
73	168	1.00
74	135	1.00
74	197	1.00
75	113	1.00
75	142	1.00
76	172	1.00
77	163	1.00
77	92	1.00
77	176	1.00
78	88	1.00
79	145	1.00
79	159	1.00
79	137	1.00
80	134	1.00
80	166	1.00
80	107	1.00
81	164	1.00
82	168	1.00
82	195	1.00
83	108	1.00
84	124	1.00
85	181	1.00
86	180	1.00
87	164	1.00
87	94	1.00
88	182	1.00
88	172	1.00
89	136	1.00
90	162	1.00
91	165	1.00
91	152	1.00
91	183	1.00
92	185	1.00
92	113	1.00
93	186	1.00
93	122	1.00
94	138	1.00
95	137	1.00
95	100	1.00
96	99	1.00
97	145	1.00
97	117	1.00
98	111	1.00
98	153	1.00
98	121	1.00
99	167	1.00
100	130	1.00
100	106	1.00
101	200	1.00
101	103	1.00
102	107	1.00
105	144	1.00
105	158	1.00
107	133	1.00
108	139	1.00
108	110	1.00
109	110	1.00
109	148	1.00
110	177	1.00
111	127	1.00
112	137	1.00
113	142	1.00
114	181	1.00
114	132	1.00
115	200	1.00
116	119	1.00
117	127	1.00
121	155	1.00
121	161	1.00
122	180	1.00
123	175	1.00
123	132	1.00
124	174	1.00
125	151	1.00
125	192	1.00
126	177	1.00
126	185	1.00
128	129	1.00
130	186	1.00
130	141	1.00
131	146	1.00
133	169	1.00
134	164	1.00
134	178	1.00
135	193	1.00
135	170	1.00
136	154	1.00
138	199	1.00
138	165	1.00
139	187	1.00
140	182	1.00
141	198	1.00
141	154	1.00
143	196	1.00
143	171	1.00
145	158	1.00
146	194	1.00
147	156	1.00
148	178	1.00
148	153	1.00
149	157	1.00
150	165	1.00
150	163	1.00
151	175	1.00
151	176	1.00
154	167	1.00
155	184	1.00
158	188	1.00
159	177	1.00
159	179	1.00
160	189	1.00
160	199	1.00
161	195	1.00
161	173	1.00
163	183	1.00
172	186	1.00
178	191	1.00
181	189	1.00
182	188	1.00
191	193	1.00
194	199	1.00
