90	135
1	88	1.00
1	11	1.00
1	18	1.00
2	69	1.00
2	14	1.00
2	65	1.00
3	63	1.00
3	25	1.00
3	20	1.00
4	87	1.00
4	52	1.00
4	64	1.00
5	33	1.00
5	58	1.00
5	12	1.00
6	41	1.00
6	59	1.00
6	20	1.00
7	68	1.00
7	18	1.00
7	57	1.00
8	72	1.00
8	46	1.00
8	54	1.00
9	24	1.00
9	39	1.00
9	44	1.00
10	28	1.00
10	24	1.00
10	16	1.00
11	70	1.00
11	79	1.00
12	53	1.00
12	50	1.00
13	64	1.00
13	56	1.00
13	77	1.00
14	32	1.00
14	90	1.00
15	45	1.00
15	66	1.00
15	19	1.00
16	88	1.00
16	29	1.00
17	52	1.00
17	26	1.00
17	67	1.00
18	46	1.00
19	40	1.00
19	87	1.00
20	35	1.00
21	88	1.00
21	35	1.00
21	83	1.00
22	86	1.00
22	38	1.00
22	58	1.00
23	24	1.00
23	52	1.00
23	82	1.00
25	42	1.00
25	90	1.00
26	30	1.00
26	31	1.00
27	75	1.00
27	85	1.00
27	45	1.00
28	49	1.00
28	50	1.00
29	79	1.00
29	74	1.00
30	71	1.00
30	62	1.00
31	50	1.00
31	61	1.00
32	43	1.00
32	42	1.00
33	39	1.00
33	34	1.00
34	76	1.00
34	78	1.00
35	59	1.00
36	76	1.00
36	83	1.00
36	85	1.00
37	82	1.00
37	41	1.00
37	42	1.00
38	61	1.00
38	60	1.00
39	48	1.00
40	71	1.00
40	81	1.00
41	46	1.00
43	67	1.00
43	69	1.00
44	84	1.00
44	72	1.00
45	86	1.00
47	48	1.00
47	51	1.00
47	79	1.00
48	51	1.00
49	59	1.00
49	81	1.00
51	80	1.00
53	85	1.00
53	55	1.00
54	55	1.00
54	86	1.00
55	68	1.00
56	81	1.00
56	60	1.00
57	66	1.00
57	73	1.00
58	82	1.00
60	78	1.00
61	80	1.00
62	89	1.00
62	77	1.00
63	87	1.00
63	83	1.00
64	65	1.00
65	90	1.00
66	74	1.00
67	73	1.00
68	76	1.00
69	70	1.00
70	75	1.00
71	78	1.00
72	84	1.00
73	75	1.00
74	77	1.00
80	89	1.00
84	89	1.00
