130	195
1	53	1.00
1	97	1.00
1	26	1.00
2	89	1.00
2	25	1.00
2	105	1.00
3	74	1.00
3	96	1.00
3	7	1.00
4	93	1.00
4	76	1.00
4	37	1.00
5	88	1.00
5	106	1.00
5	21	1.00
6	82	1.00
6	100	1.00
6	59	1.00
7	129	1.00
7	56	1.00
8	61	1.00
8	66	1.00
8	56	1.00
9	21	1.00
9	55	1.00
9	48	1.00
10	30	1.00
10	58	1.00
10	72	1.00
11	76	1.00
11	82	1.00
11	14	1.00
12	14	1.00
12	51	1.00
12	68	1.00
13	35	1.00
13	40	1.00
13	65	1.00
14	130	1.00
15	94	1.00
15	67	1.00
15	24	1.00
16	43	1.00
16	37	1.00
16	36	1.00
17	91	1.00
17	49	1.00
17	122	1.00
18	31	1.00
18	118	1.00
18	79	1.00
19	61	1.00
19	104	1.00
19	36	1.00
20	78	1.00
20	55	1.00
20	38	1.00
21	91	1.00
22	51	1.00
22	96	1.00
22	62	1.00
23	24	1.00
23	61	1.00
23	103	1.00
24	118	1.00
25	100	1.00
25	83	1.00
26	93	1.00
26	56	1.00
27	126	1.00
27	112	1.00
27	120	1.00
28	47	1.00
28	117	1.00
28	34	1.00
29	47	1.00
29	71	1.00
29	33	1.00
30	35	1.00
30	111	1.00
31	102	1.00
31	80	1.00
32	81	1.00
32	46	1.00
32	129	1.00
33	44	1.00
33	50	1.00
34	111	1.00
34	119	1.00
35	87	1.00
36	90	1.00
37	123	1.00
38	92	1.00
38	114	1.00
39	98	1.00
39	85	1.00
39	92	1.00
40	69	1.00
40	107	1.00
41	125	1.00
41	84	1.00
41	124	1.00
42	107	1.00
42	44	1.00
42	87	1.00
43	112	1.00
43	113	1.00
44	126	1.00
45	81	1.00
45	98	1.00
45	59	1.00
46	108	1.00
46	55	1.00
47	97	1.00
48	60	1.00
48	108	1.00
49	54	1.00
49	62	1.00
50	64	1.00
50	85	1.00
51	108	1.00
52	127	1.00
52	99	1.00
52	69	1.00
53	118	1.00
53	65	1.00
54	129	1.00
54	128	1.00
57	83	1.00
57	101	1.00
57	77	1.00
58	76	1.00
58	117	1.00
59	63	1.00
60	123	1.00
60	70	1.00
62	83	1.00
63	120	1.00
63	110	1.00
64	130	1.00
64	90	1.00
65	110	1.00
66	109	1.00
66	106	1.00
67	122	1.00
67	94	1.00
68	87	1.00
68	128	1.00
69	75	1.00
70	90	1.00
70	110	1.00
71	81	1.00
71	79	1.00
72	114	1.00
72	79	1.00
73	121	1.00
73	109	1.00
73	127	1.00
74	99	1.00
74	106	1.00
75	107	1.00
75	77	1.00
77	92	1.00
78	115	1.00
78	105	1.00
80	91	1.00
80	130	1.00
82	88	1.00
84	85	1.00
84	119	1.00
86	101	1.00
86	122	1.00
86	124	1.00
88	116	1.00
89	128	1.00
89	119	1.00
93	94	1.00
95	109	1.00
95	123	1.00
95	121	1.00
96	120	1.00
97	113	1.00
98	99	1.00
100	103	1.00
101	112	1.00
102	105	1.00
102	125	1.00
103	125	1.00
104	115	1.00
104	124	1.00
111	116	1.00
113	127	1.00
114	116	1.00
115	126	1.00
117	121	1.00
