70	105
1	21	1.00
1	31	1.00
1	38	1.00
2	63	1.00
2	9	1.00
2	17	1.00
3	18	1.00
3	61	1.00
3	53	1.00
4	46	1.00
4	32	1.00
4	15	1.00
5	6	1.00
5	36	1.00
5	37	1.00
6	30	1.00
6	46	1.00
7	34	1.00
7	62	1.00
7	17	1.00
8	42	1.00
8	55	1.00
8	52	1.00
9	62	1.00
9	41	1.00
10	43	1.00
10	54	1.00
10	59	1.00
11	14	1.00
11	59	1.00
11	65	1.00
12	28	1.00
12	48	1.00
12	21	1.00
13	51	1.00
13	64	1.00
13	39	1.00
14	26	1.00
14	67	1.00
15	51	1.00
15	56	1.00
16	59	1.00
16	32	1.00
16	29	1.00
17	70	1.00
18	46	1.00
18	53	1.00
19	27	1.00
19	43	1.00
19	69	1.00
20	54	1.00
20	57	1.00
20	25	1.00
21	60	1.00
22	45	1.00
22	63	1.00
22	39	1.00
23	66	1.00
23	24	1.00
23	50	1.00
24	65	1.00
24	62	1.00
25	47	1.00
25	29	1.00
26	36	1.00
26	64	1.00
27	52	1.00
27	68	1.00
28	55	1.00
28	45	1.00
29	47	1.00
30	33	1.00
30	49	1.00
31	35	1.00
31	40	1.00
32	41	1.00
33	67	1.00
33	56	1.00
34	69	1.00
34	66	1.00
35	60	1.00
35	56	1.00
36	37	1.00
37	63	1.00
38	58	1.00
38	69	1.00
39	45	1.00
40	50	1.00
40	53	1.00
41	68	1.00
42	66	1.00
42	44	1.00
43	68	1.00
44	58	1.00
44	70	1.00
47	48	1.00
48	67	1.00
49	61	1.00
49	50	1.00
51	65	1.00
52	54	1.00
55	60	1.00
57	70	1.00
57	64	1.00
58	61	1.00
